20 32 03.10 41 15 19.9 WC4              vH88        "" ""  WR144 ""   ""   ""   5.22 0.30 0.30 5.05 0.05 0.05 >20  ""   ""   2-8  ""   ""   >20  ""   ""   2-8  ""   ""   ""    ""    ""    - ""     ""     ""     -
20 33 18.08 41 21 36.6 O8V              MT91        "" 485 ""    5.32 0.29 0.27 4.79 0.04 0.07 4.54 0.02 0.02 21.8 1.50 2.70 2.40 2.00 1.68 21.6 1.50 3.00 1.84 1.44 1.30 13.90 13.57 12.06 M 8.744  8.315  8.113  2M
20 33 30.43 41 35 57.5 O8V              MT91        74 555 ""    6.45 0.38 0.35 5.04 0.05 0.06 4.54 0.02 0.02 24.9 1.20 3.70 4.31 0.79 2.17 25.2 2.20 3.80 3.44 0.52 1.90 15.04 14.41 12.51 M 8.385  7.839  7.568  2M
20 32 34.80 40 56 17.0 O8V              N08         "" ""  A38   6.31 0.34 0.31 4.64 0.05 0.07 4.54 0.02 0.02 20.3 1.70 2.00 0.41 2.89 0.01 19.6 2.00 1.90 0.16 2.61 0.16 16.26 15.24 13.72 U 9.410  8.860  8.564  2M
20 34 21.95 41 17 01.6 O8III+O8III      K09,K09     73 ""  ""    6.27 0.31 0.32 4.62 0.08 0.09 4.53 0.02 0.02 19.6 2.10 1.40 1.36 2.74 0.66 18.8 2.60 1.20 0.96 2.40 0.39 ""    14.20 12.50 M 8.388  7.878  7.602  2M
20 33 02.90 40 47 25.0 O8II             H03         "" ""  A20   8.13 0.45 0.46 5.58 0.06 0.06 4.53 0.01 0.02 35.0 2.50 6.30 5.72 0.35 0.54 42.1 3.60 10.1 3.10 0.46 0.33 16.43 15.12 ""    U 7.270  6.620  6.248  2M
20 32 50.03 41 23 44.6 O8.5V            MT91        17 339 ""    4.92 0.24 0.28 4.79 0.04 0.07 4.53 0.02 0.02 21.2 0.90 2.90 3.67 1.36 2.71 20.9 1.40 2.90 2.95 1.08 1.99 13.15 12.95 11.60 M 8.579  8.188  7.982  2M
20 33 16.36 41 19 01.9 O8.5V            MT91        8D 473 ""    5.13 0.27 0.29 4.69 0.05 0.06 4.53 0.02 0.02 20.2 1.30 2.30 2.59 1.87 1.81 19.6 1.60 2.30 1.98 1.83 1.35 13.77 13.47 12.02 M 8.842  8.424  8.239  2M
20 33 21.04 41 17 40.1 O8.5V            MT91        "" 507 ""    5.41 0.29 0.29 4.53 0.05 0.07 4.53 0.02 0.02 18.7 1.40 1.90 0.13 3.46 0.13 18.4 1.20 2.00 0    3.1  0    14.57 14.24 12.70 M 9.301  8.899  8.672  2M
20 33 25.67 41 33 26.6 O8.5V            MT91        25 531 ""    5.46 0.29 0.29 4.99 0.05 0.07 4.53 0.02 0.02 23.5 1.20 3.60 4.88 0.88 2.22 23.9 1.00 4.10 3.92 0.63 1.82 13.52 13.15 11.58 M 8.168  7.748  7.523  2M
20 31 45.39 41 18 26.8 O8.5I            MT91        "" 138 ""    6.57 0.34 0.33 5.07 0.06 0.05 4.51 0.02 0.02 23.6 1.30 3.80 6.11 0.84 1.67 24.6 1.50 4.80 4.69 0.73 1.25 14.91 14.25 12.26 M 8.065  7.552  7.259  2M
20 31 18.31 41 21 21.7 O9V+B6V          K12a,K12a   "" 070 ""    6.86 0.37 0.34 4.55 0.10 0.08 4.52 0.01 0.02 18.4 1.80 1.50 1.97 3.35 1.09 17.6 2.30 1.10 1.43 2.73 0.65 15.88 15.09 12.99 M 8.607  8.046  7.746  2M
20 32 16.53 41 25 36.4 O9V              MT91        14 227 ""    4.55 0.23 0.25 4.66 0.04 0.08 4.52 0.01 0.02 19.1 1.20 2.50 3.61 1.90 2.65 18.7 1.20 2.30 2.81 1.58 1.98 12.84 12.71 11.47 M 8.714  8.389  8.185  2M
20 33 09.58 41 13 00.6 O9V+B9V          K09,K09     "" 421 ""    6.77 0.36 0.36 4.26 0.12 0.09 4.52 0.01 0.02 16.3 2.10 1.10 0    3.3  0    15.8 2.10 1.10 0    3.0  0    15.88 14.97 ""    U 8.655  8.135  7.764  2M
20 34 04.95 41 05 13.2 O9V              MT91        41 716 ""    6.12 0.33 0.31 4.45 0.05 0.07 4.52 0.01 0.02 17.5 1.40 1.80 0.26 4.16 0.26 17.4 0.90 2.10 0    3.5  0    16.10 15.28 13.52 U 9.561  9.095  8.836  2M
20 34 09.52 41 34 13.4 O9V              MT91        75 736 ""    5.43 0.28 0.29 4.50 0.05 0.06 4.52 0.01 0.02 18.0 1.10 2.20 1.07 3.46 0.48 17.1 1.50 1.50 0.71 3.06 0.21 14.51 14.25 12.79 M 9.304  8.892  8.646  2M
20 33 09.41 41 12 58.2 O9V              K07         "" 420 ""    6.54 0.45 0.26 4.06 0.05 0.07 4.52 0.01 0.02 15.2 0.90 1.90 0    2.6  0    14.8 0.80 1.90 0    2.3  0    17.79 16.81 14.85 U 10.678 10.650 9.855  2M
20 31 49.65 41 28 26.8 O9III            K09         20 145 ""    4.12 0.22 0.22 4.42 0.06 0.06 4.50 0.02 0.01 16.8 1.20 1.50 1.46 3.08 0.90 16.1 1.50 1.20 0.99 2.57 0.39 12.67 12.63 11.52 M 9.074  8.768  8.634  2M
20 33 46.15 41 33 00.5 O9I              K07         10 632 ""    5.66 0.31 0.29 5.68 0.05 0.06 4.50 0.02 0.03 37.4 2.70 8.30 5.54 0.78 0.30 47.6 3.90 12.8 2.99 0.73 0.23 11.76 11.47 9.88  M 6.294  5.839  5.582  2M
20 33 15.74 41 20 17.2 O9.5V            MT91        23 470 ""    5.13 0.27 0.27 4.42 0.05 0.09 4.50 0.02 0.02 16.8 1.00 2.60 1.35 4.82 0.57 16.1 1.20 2.30 0.90 3.87 0.26 14.21 13.96 12.50 M 9.333  8.935  8.725  2M
20 33 59.57 41 17 36.1 O9.5V+B0V        MT91,K12    27 696 ""    5.81 0.32 0.29 4.48 0.09 0.08 4.50 0.02 0.02 17.2 1.70 2.00 2.58 3.81 1.26 16.7 1.80 1.70 1.89 3.28 0.73 14.44 13.97 12.32 M 8.534  8.140  7.889  2M
20 30 57.70 41 09 57.0 O9.5V            N08         "" ""  A26   6.69 0.37 0.32 4.69 0.05 0.08 4.50 0.02 0.02 18.7 1.10 2.60 5.31 1.77 3.21 18.8 0.90 2.90 4.25 1.49 2.50 16.00 15.33 ""    U 9.160  8.520  8.187  2M
20 34 16.05 41 02 19.6 O9.5V            C12         "" ""  E54   6.23 0.33 0.31 4.54 0.05 0.08 4.50 0.02 0.02 17.6 1.00 2.70 3.62 3.13 2.65 17.3 1.00 2.70 2.76 2.56 1.73 ""    15.10 ""    M 9.409  8.830  8.517  2M
20 31 46.00 41 17 27.4 O9.5I            MT91        "" 140 ""    2.17 0.10 0.16 4.54 0.06 0.06 4.48 0.03 0.02 16.6 1.30 1.90 5.97 1.90 4.04 16.8 1.20 2.50 4.73 1.60 3.17 ""    9.65  9.13  M 8.240  8.061  8.048  2M
20 32 13.07 41 27 24.9 B0V              MT91        "" 213 ""    4.30 0.21 0.25 4.18 0.10 0.15 4.49 0.03 0.09 14.5 0.20 4.60 0    10.0 0    14.1 0.20 4.20 0    10.0 0    13.29 13.31 ""    U 9.521  9.248  9.071  2M
20 32 59.61 41 15 14.6 B0V              MT91        41 378 ""    6.93 0.37 0.36 4.65 0.09 0.15 4.49 0.03 0.08 17.5 1.50 4.30 6.55 3.45 3.27 17.9 1.20 4.50 5.19 4.81 2.30 16.54 15.59 13.49 M 9.047  8.451  8.144  2M
20 33 10.10 41 13 10.1 B0V              MT91        51 425 ""    6.55 0.36 0.35 4.44 0.09 0.15 4.49 0.03 0.08 16.0 1.30 4.10 4.32 5.68 2.46 15.9 0.90 4.10 3.36 6.64 1.98 16.63 15.61 13.68 U 9.437  8.908  8.625  2M
20 33 10.34 41 13 06.4 B0V              MT91        "" 426 ""    ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   ""   18.27 17.29 16.29 U 15.858 13.664 13.401 U
20 33 10.50 41 22 22.8 B0V+B3V          MT91,K12    "" 429 ""    5.45 0.29 0.29 3.99 0.16 0.19 4.49 0.03 0.08 13.5 0.50 4.30 0    10.0 0    13.2 0.10 4.30 0    10.0 0    14.97 14.54 12.98 M 9.537  9.113  8.897  2M
20 33 37.02 41 16 11.4 B0V              MT91        70 588 ""    5.85 0.29 0.32 4.69 0.10 0.14 4.49 0.03 0.08 17.9 1.90 4.20 6.80 3.20 3.33 18.4 1.30 4.50 5.39 4.61 2.80 14.46 14.06 12.40 M 8.683  8.168  7.929  2M
20 33 59.32 41 05 38.4 B0V              MT91        "" 692 ""    5.74 0.31 0.31 4.14 0.10 0.15 4.49 0.03 0.08 14.2 0.20 4.43 0    10.0 0    13.9 0.20 4.20 0    10.0 0    15.76 15.30 13.61 M 9.988  9.567  9.301  2M
20 30 51.12 41 20 21.6 B0V              K07         "" 020 ""    7.20 0.46 0.31 4.36 0.10 0.16 4.49 0.03 0.08 15.5 0.80 4.30 2.65 7.35 1.03 15.1 1.00 4.00 1.94 8.06 0.33 17.28 16.66 14.48 M 9.794  9.193  8.889  2M
20 32 58.79 41 04 29.9 B0V+B2V          K07,K09     "" 372 ""    6.98 0.50 0.26 3.85 0.15 0.18 4.49 0.03 0.09 12.9 0.80 4.53 0    10.0 0    12.6 1.00 4.50 0    10.0 0    18.01 17.14 14.97 M 10.508 9.924  9.598  2M
20 33 11.02 41 10 31.9 B0V              K07         "" 435 ""    7.13 0.47 0.32 4.20 0.09 0.16 4.49 0.03 0.09 14.6 0.10 4.50 0    10.0 0    14.2 0.10 4.10 0    10.0 0    17.82 16.97 14.78 M 10.169 9.597  9.282  2M
20 33 17.40 41 12 38.7 B0V              K07         "" 477 ""    6.49 0.38 0.33 4.12 0.09 0.16 4.49 0.03 0.08 14.1 0.40 4.40 0    10.0 0    13.8 0.30 4.10 0    10.0 0    17.11 16.34 14.43 M 10.230 9.680  9.428  2M
20 33 18.56 41 24 49.3 B0V              K07         "" 490 ""    5.77 0.34 0.28 3.76 0.09 0.16 4.49 0.03 0.08 12.5 2.20 4.70 0    10.0 0    12.3 2.30 4.70 0    10.0 0    16.75 16.29 14.76 M 11.056 10.554 10.262 2M
20 33 42.38 41 11 45.8 B0V              K07         "" 620 ""    6.24 0.34 0.35 4.24 0.09 0.16 4.49 0.03 0.09 14.7 0.20 4.40 0.19 9.81 0.19 14.4 0.10 4.20 0    10.0 0    16.22 15.71 13.89 M 9.894  9.379  9.101  2M
20 32 39.51 40 52 47.5 B0V              C12         "" ""  E48   6.60 0.36 0.39 4.69 0.09 0.15 4.49 0.03 0.08 17.9 1.60 4.30 6.78 3.22 3.43 18.4 1.20 4.60 5.37 4.63 2.70 ""    15.05 ""    M 8.884  8.289  8.004  2M
20 32 34.90 40 52 39.0 B0.2V            N08         "" ""  A33   6.80 0.34 0.38 4.42 0.11 0.15 4.47 0.04 0.09 15.1 1.70 3.70 6.62 3.38 3.95 14.8 1.80 3.20 5.41 4.59 3.29 16.83 15.90 13.74 U 9.470  8.900  8.598  2M
20 33 21.14 41 35 52.0 B0III            K07         "" 509 ""    6.66 0.40 0.34 4.14 0.08 0.15 4.49 0.02 0.08 14.2 0.30 4.50 0    10.0 0    13.9 0.40 4.00 0    10.0 0    17.08 16.51 14.72 M 10.216 9.678  9.386  2M
