   6.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.1220190E+06
   6.0999999E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.9052012E+05
   6.1999998E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   3.6574312E+05
   6.3000002E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   4.6044362E+05
   6.4000001E+00   0.0000000E+00   0.0000000E+00   1.1906072E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.1737940E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.9765180E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.6771185E+00   0.0000000E+00   5.7966400E+05
   6.5000000E+00   0.0000000E+00   0.0000000E+00   1.0898167E+02   3.1391770E-01   0.0000000E+00   0.0000000E+00   1.0413620E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   4.3078785E+00   2.2197333E-01   0.0000000E+00   0.0000000E+00   1.3225311E+00   0.0000000E+00   7.2975375E+05
   6.5999999E+00   0.0000000E+00   0.0000000E+00   2.6248694E+02   0.0000000E+00   2.3716214E+00   0.0000000E+00   1.7368040E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2268543E+00   0.0000000E+00   1.6769896E+00   0.0000000E+00   5.4922563E-01   0.0000000E+00   9.1870550E+05
   6.6999998E+00   0.0000000E+00   0.0000000E+00   3.8076712E+02   1.2789044E-08   0.0000000E+00   2.2355465E-07   2.5911615E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.3885148E+01   1.2789044E-08   0.0000000E+00   1.8376079E-08   6.9251704E-01   0.0000000E+00   1.1565815E+06
   6.8000002E+00   0.0000000E+00   5.8784428E+00   4.7900412E+02   1.1271854E-08   0.0000000E+00   1.5855633E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8589268E+00   1.7514126E+01   1.1271854E-08   0.0000000E+00   1.0993904E-01   0.0000000E+00   0.0000000E+00   1.4560505E+06
   6.9000001E+00   0.0000000E+00   1.2579533E+02   3.1975430E+02   0.0000000E+00   0.0000000E+00   6.3906693E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5991926E+00   1.1305022E+01   0.0000000E+00   0.0000000E+00   2.6467447E+00   0.0000000E+00   0.0000000E+00   1.8330585E+06
