   0.7000000E+01   0.4534143E+00  -0.1469898E+02  -0.1402459E+02  -0.1409146E+02  -0.1433343E+02  -0.1454487E+02  -0.1505887E+02  -0.1557031E+02  -0.1572171E+02  -0.1485613E+02  -0.1401505E+02  -0.1422980E+02  -0.1445288E+02  -0.1465298E+02  -0.1535298E+02  -0.1505467E+02  -0.1405416E+02  -0.1404466E+02  -0.1408690E+02  -0.1418056E+02  -0.1451713E+02   0.5149115E+02   0.3962115E+02   0.3848055E+02   0.3809276E+02
   0.7100000E+01   0.2793315E+00  -0.1454415E+02  -0.1394969E+02  -0.1395537E+02  -0.1409870E+02  -0.1423471E+02  -0.1458973E+02  -0.1500055E+02  -0.1512606E+02  -0.1467535E+02  -0.1392935E+02  -0.1403734E+02  -0.1417122E+02  -0.1431091E+02  -0.1509774E+02  -0.1483340E+02  -0.1397585E+02  -0.1396088E+02  -0.1395532E+02  -0.1400898E+02  -0.1421492E+02   0.5123225E+02   0.3936225E+02   0.3834092E+02   0.3796968E+02
   0.7200000E+01   0.1909393E+00  -0.1425015E+02  -0.1362275E+02  -0.1359036E+02  -0.1368558E+02  -0.1378130E+02  -0.1404785E+02  -0.1441008E+02  -0.1452013E+02  -0.1438922E+02  -0.1359395E+02  -0.1364461E+02  -0.1373451E+02  -0.1383135E+02  -0.1481547E+02  -0.1456003E+02  -0.1364972E+02  -0.1362902E+02  -0.1359360E+02  -0.1362727E+02  -0.1376508E+02   0.5086786E+02   0.3899786E+02   0.3821452E+02   0.3784869E+02
   0.7300000E+01   0.1587554E+00  -0.1395322E+02  -0.1332212E+02  -0.1327977E+02  -0.1335792E+02  -0.1343853E+02  -0.1367827E+02  -0.1403015E+02  -0.1413293E+02  -0.1410085E+02  -0.1329208E+02  -0.1332378E+02  -0.1339921E+02  -0.1347521E+02  -0.1454781E+02  -0.1429629E+02  -0.1334750E+02  -0.1332614E+02  -0.1328399E+02  -0.1331046E+02  -0.1342377E+02   0.5058973E+02   0.3871973E+02   0.3810091E+02   0.3773749E+02
   0.7400000E+01   0.2444378E+00  -0.1366309E+02  -0.1309087E+02  -0.1309406E+02  -0.1321890E+02  -0.1333850E+02  -0.1366410E+02  -0.1406146E+02  -0.1417629E+02  -0.1380556E+02  -0.1307282E+02  -0.1316473E+02  -0.1328417E+02  -0.1339751E+02  -0.1425172E+02  -0.1400115E+02  -0.1311255E+02  -0.1309947E+02  -0.1309420E+02  -0.1314032E+02  -0.1332032E+02   0.5023537E+02   0.3836537E+02   0.3798684E+02   0.3762041E+02
   0.7500000E+01   0.2830858E+00  -0.1353148E+02  -0.1304294E+02  -0.1307764E+02  -0.1322513E+02  -0.1336073E+02  -0.1370873E+02  -0.1410701E+02  -0.1422181E+02  -0.1365380E+02  -0.1303389E+02  -0.1316234E+02  -0.1330017E+02  -0.1343082E+02  -0.1404650E+02  -0.1381852E+02  -0.1306136E+02  -0.1305500E+02  -0.1307484E+02  -0.1313183E+02  -0.1334154E+02   0.5011069E+02   0.3824069E+02   0.3788194E+02   0.3752536E+02
   0.7600000E+01   0.2991624E+00  -0.1335503E+02  -0.1292564E+02  -0.1298211E+02  -0.1314019E+02  -0.1328128E+02  -0.1362682E+02  -0.1400813E+02  -0.1411714E+02  -0.1346565E+02  -0.1292373E+02  -0.1307387E+02  -0.1321928E+02  -0.1335407E+02  -0.1382250E+02  -0.1361317E+02  -0.1294131E+02  -0.1294006E+02  -0.1297745E+02  -0.1304003E+02  -0.1326200E+02   0.4995235E+02   0.3808235E+02   0.3777439E+02   0.3742519E+02
   0.7700000E+01   0.3422645E+00  -0.1311781E+02  -0.1270940E+02  -0.1279702E+02  -0.1298111E+02  -0.1313928E+02  -0.1350932E+02  -0.1389919E+02  -0.1400850E+02  -0.1323091E+02  -0.1271640E+02  -0.1290457E+02  -0.1307198E+02  -0.1321605E+02  -0.1358153E+02  -0.1338293E+02  -0.1272325E+02  -0.1272780E+02  -0.1278991E+02  -0.1286422E+02  -0.1311826E+02   0.4985506E+02   0.3798506E+02   0.3766851E+02   0.3732299E+02
   0.7800000E+01   0.3400220E+00  -0.1301900E+02  -0.1266871E+02  -0.1276659E+02  -0.1294966E+02  -0.1310661E+02  -0.1346988E+02  -0.1385165E+02  -0.1396681E+02  -0.1311911E+02  -0.1268025E+02  -0.1287395E+02  -0.1303979E+02  -0.1318426E+02  -0.1342448E+02  -0.1325070E+02  -0.1268034E+02  -0.1268812E+02  -0.1275867E+02  -0.1283319E+02  -0.1308599E+02   0.4965484E+02   0.3778484E+02   0.3758038E+02   0.3724564E+02
   0.7900000E+01   0.4910570E+00  -0.1280279E+02  -0.1243691E+02  -0.1258987E+02  -0.1285492E+02  -0.1308093E+02  -0.1361476E+02  -0.1414368E+02  -0.1431547E+02  -0.1291574E+02  -0.1246026E+02  -0.1274205E+02  -0.1298600E+02  -0.1319122E+02  -0.1323206E+02  -0.1306495E+02  -0.1244955E+02  -0.1246396E+02  -0.1257815E+02  -0.1268526E+02  -0.1305245E+02   0.4952196E+02   0.3765196E+02   0.3749278E+02   0.3716370E+02
   0.8000000E+01   0.5920246E+00  -0.1265856E+02  -0.1234593E+02  -0.1257166E+02  -0.1289987E+02  -0.1316368E+02  -0.1375382E+02  -0.1431101E+02  -0.1448756E+02  -0.1276568E+02  -0.1238867E+02  -0.1276289E+02  -0.1305550E+02  -0.1328839E+02  -0.1303623E+02  -0.1289963E+02  -0.1235636E+02  -0.1238384E+02  -0.1255458E+02  -0.1269146E+02  -0.1313169E+02   0.4935640E+02   0.3748640E+02   0.3738547E+02   0.3706866E+02
   0.8100000E+01   0.5607393E+00  -0.1247142E+02  -0.1218451E+02  -0.1241816E+02  -0.1273248E+02  -0.1297890E+02  -0.1351241E+02  -0.1401834E+02  -0.1417264E+02  -0.1257424E+02  -0.1223166E+02  -0.1260381E+02  -0.1287949E+02  -0.1309018E+02  -0.1281047E+02  -0.1269766E+02  -0.1219270E+02  -0.1222386E+02  -0.1240014E+02  -0.1253355E+02  -0.1294880E+02   0.4915287E+02   0.3728287E+02   0.3726778E+02   0.3696357E+02
   0.8200000E+01   0.6571503E+00  -0.1232479E+02  -0.1207652E+02  -0.1235264E+02  -0.1272093E+02  -0.1300979E+02  -0.1363966E+02  -0.1422204E+02  -0.1440691E+02  -0.1242081E+02  -0.1213359E+02  -0.1256817E+02  -0.1289239E+02  -0.1314417E+02  -0.1261730E+02  -0.1253044E+02  -0.1208480E+02  -0.1212193E+02  -0.1233206E+02  -0.1248782E+02  -0.1297527E+02   0.4888236E+02   0.3701236E+02   0.3715803E+02   0.3686961E+02
   0.8300000E+01   0.6212628E+00  -0.1213694E+02  -0.1192717E+02  -0.1220095E+02  -0.1254996E+02  -0.1282221E+02  -0.1340955E+02  -0.1395933E+02  -0.1413305E+02  -0.1222261E+02  -0.1198587E+02  -0.1240649E+02  -0.1271225E+02  -0.1294661E+02  -0.1236834E+02  -0.1231237E+02  -0.1193340E+02  -0.1197224E+02  -0.1218020E+02  -0.1232900E+02  -0.1278946E+02   0.4867498E+02   0.3680498E+02   0.3701890E+02   0.3674983E+02
   0.8400000E+01   0.6284890E+00  -0.1192459E+02  -0.1175059E+02  -0.1202378E+02  -0.1237511E+02  -0.1265227E+02  -0.1325780E+02  -0.1382650E+02  -0.1400959E+02  -0.1199902E+02  -0.1180921E+02  -0.1222955E+02  -0.1253970E+02  -0.1278073E+02  -0.1209752E+02  -0.1207007E+02  -0.1175639E+02  -0.1179493E+02  -0.1200305E+02  -0.1215206E+02  -0.1261897E+02   0.4854027E+02   0.3667027E+02   0.3686474E+02   0.3661986E+02
   0.8500000E+01   0.7090670E+00  -0.1165975E+02  -0.1154875E+02  -0.1187769E+02  -0.1227771E+02  -0.1258676E+02  -0.1324889E+02  -0.1385326E+02  -0.1404756E+02  -0.1172376E+02  -0.1162275E+02  -0.1211241E+02  -0.1246166E+02  -0.1273026E+02  -0.1175671E+02  -0.1177164E+02  -0.1155317E+02  -0.1160175E+02  -0.1185338E+02  -0.1202470E+02  -0.1255033E+02   0.4826007E+02   0.3639007E+02   0.3667751E+02   0.3645723E+02
   0.8600000E+01   0.6073985E+00  -0.1141557E+02  -0.1131476E+02  -0.1158998E+02  -0.1192893E+02  -0.1219738E+02  -0.1278237E+02  -0.1333613E+02  -0.1351464E+02  -0.1147146E+02  -0.1137632E+02  -0.1178843E+02  -0.1208873E+02  -0.1232093E+02  -0.1148613E+02  -0.1151096E+02  -0.1131799E+02  -0.1135857E+02  -0.1156884E+02  -0.1171298E+02  -0.1216511E+02   0.4803083E+02   0.3616083E+02   0.3653328E+02   0.3633634E+02
   0.8700000E+01   0.7225812E+00  -0.1115520E+02  -0.1113201E+02  -0.1149849E+02  -0.1191113E+02  -0.1222107E+02  -0.1287154E+02  -0.1345673E+02  -0.1363964E+02  -0.1120290E+02  -0.1121906E+02  -0.1174284E+02  -0.1209746E+02  -0.1236271E+02  -0.1114333E+02  -0.1121917E+02  -0.1113295E+02  -0.1119065E+02  -0.1147156E+02  -0.1165110E+02  -0.1218525E+02   0.4768608E+02   0.3581608E+02   0.3633231E+02   0.3616775E+02
   0.8800000E+01   0.6728320E+00  -0.1090723E+02  -0.1091103E+02  -0.1125159E+02  -0.1163444E+02  -0.1192443E+02  -0.1253970E+02  -0.1309677E+02  -0.1326717E+02  -0.1094572E+02  -0.1099198E+02  -0.1147815E+02  -0.1180908E+02  -0.1205701E+02  -0.1087196E+02  -0.1095573E+02  -0.1091080E+02  -0.1096437E+02  -0.1122588E+02  -0.1139216E+02  -0.1189087E+02   0.4738991E+02   0.3551991E+02   0.3617032E+02   0.3604537E+02
   0.8900000E+01   0.7989037E+00  -0.1072337E+02  -0.1080403E+02  -0.1124964E+02  -0.1171418E+02  -0.1204854E+02  -0.1273469E+02  -0.1332687E+02  -0.1350146E+02  -0.1075697E+02  -0.1091440E+02  -0.1152761E+02  -0.1191682E+02  -0.1220066E+02  -0.1062373E+02  -0.1075162E+02  -0.1080190E+02  -0.1087543E+02  -0.1121760E+02  -0.1142390E+02  -0.1201100E+02   0.4724916E+02   0.3537916E+02   0.3598431E+02   0.3591567E+02
   0.9000000E+01   0.7963000E+00  -0.1056298E+02  -0.1067821E+02  -0.1115123E+02  -0.1161746E+02  -0.1194753E+02  -0.1261148E+02  -0.1318197E+02  -0.1334671E+02  -0.1059459E+02  -0.1079930E+02  -0.1143244E+02  -0.1181859E+02  -0.1209484E+02  -0.1040734E+02  -0.1057648E+02  -0.1067387E+02  -0.1075532E+02  -0.1111734E+02  -0.1132688E+02  -0.1191046E+02   0.4693749E+02   0.3506749E+02   0.3576697E+02   0.3579595E+02
   0.9100000E+01   0.8740744E+00  -0.1039763E+02  -0.1055987E+02  -0.1111926E+02  -0.1163833E+02  -0.1199333E+02  -0.1268966E+02  -0.1327542E+02  -0.1344282E+02  -0.1043121E+02  -0.1070757E+02  -0.1143526E+02  -0.1185554E+02  -0.1214999E+02  -0.1017409E+02  -0.1039900E+02  -0.1055387E+02  -0.1065423E+02  -0.1108065E+02  -0.1131791E+02  -0.1195392E+02   0.4695285E+02   0.3508285E+02   0.3544683E+02   0.3565739E+02
   0.9200000E+01   0.9621851E+00  -0.1012414E+02  -0.1032801E+02  -0.1098321E+02  -0.1156132E+02  -0.1194540E+02  -0.1268571E+02  -0.1329905E+02  -0.1347559E+02  -0.1016323E+02  -0.1050564E+02  -0.1133753E+02  -0.1179665E+02  -0.1211414E+02  -0.9842264E+01  -0.1012044E+02  -0.1032119E+02  -0.1044279E+02  -0.1094007E+02  -0.1120790E+02  -0.1190321E+02   0.4692665E+02   0.3505665E+02   0.3500104E+02   0.3548087E+02
   0.9300000E+01   0.8759729E+00  -0.9705255E+01  -0.9848695E+01  -0.1045345E+02  -0.1097797E+02  -0.1132943E+02  -0.1199523E+02  -0.1255727E+02  -0.1271887E+02  -0.9754330E+01  -0.1001422E+02  -0.1077618E+02  -0.1119426E+02  -0.1147892E+02  -0.9409377E+01  -0.9716436E+01  -0.9840283E+01  -0.9954959E+01  -0.1041231E+02  -0.1065579E+02  -0.1128995E+02   0.4669677E+02   0.3482677E+02   0.3452616E+02   0.3526771E+02
   0.9400000E+01   0.8954057E+00  -0.9355207E+01  -0.9479129E+01  -0.1011332E+02  -0.1065236E+02  -0.1100872E+02  -0.1167271E+02  -0.1223103E+02  -0.1239138E+02  -0.9415071E+01  -0.9654520E+01  -0.1044652E+02  -0.1087219E+02  -0.1115831E+02  -0.9023163E+01  -0.9378380E+01  -0.9470201E+01  -0.9592447E+01  -0.1007086E+02  -0.1032261E+02  -0.1096867E+02   0.4652995E+02   0.3465995E+02   0.3422543E+02   0.3505474E+02
   0.9500000E+01   0.9223953E+00  -0.9025292E+01  -0.9146090E+01  -0.9818937E+01  -0.1037719E+02  -0.1074133E+02  -0.1140969E+02  -0.1196766E+02  -0.1212759E+02  -0.9094523E+01  -0.9334822E+01  -0.1016545E+02  -0.1060220E+02  -0.1089285E+02  -0.8646846E+01  -0.9055886E+01  -0.9136335E+01  -0.9268499E+01  -0.9774865E+01  -0.1003715E+02  -0.1070047E+02   0.4643101E+02   0.3456101E+02   0.3360448E+02   0.3483322E+02
   0.9600000E+01   0.9065945E+00  -0.8659157E+01  -0.8736357E+01  -0.9390521E+01  -0.9938715E+01  -0.1029712E+02  -0.1095151E+02  -0.1150057E+02  -0.1165967E+02  -0.8735507E+01  -0.8918539E+01  -0.9730979E+01  -0.1016028E+02  -0.1044497E+02  -0.8290723E+01  -0.8707593E+01  -0.8727602E+01  -0.8854907E+01  -0.9347350E+01  -0.9604542E+01  -0.1025665E+02   0.4619242E+02   0.3432242E+02   0.3321658E+02   0.3466453E+02
   0.9700000E+01   0.9573698E+00  -0.8438021E+01  -0.8567020E+01  -0.9288091E+01  -0.9870904E+01  -0.1024546E+02  -0.1092265E+02  -0.1148120E+02  -0.1164064E+02  -0.8517040E+01  -0.8772544E+01  -0.9651411E+01  -0.1010267E+02  -0.1040042E+02  -0.8005926E+01  -0.8475708E+01  -0.8556321E+01  -0.8700673E+01  -0.9242282E+01  -0.9517637E+01  -0.1020362E+02   0.4619164E+02   0.3432164E+02   0.3298676E+02   0.3448785E+02
   0.9800000E+01   0.9758832E+00  -0.8217782E+01  -0.8363459E+01  -0.9112162E+01  -0.9708141E+01  -0.1008805E+02  -0.1077045E+02  -0.1132910E+02  -0.1148744E+02  -0.8299709E+01  -0.8578909E+01  -0.9484534E+01  -0.9943413E+01  -0.1024504E+02  -0.7747752E+01  -0.8252742E+01  -0.8352016E+01  -0.8503612E+01  -0.9065420E+01  -0.9347843E+01  -0.1004578E+02   0.4602539E+02   0.3415539E+02   0.3300672E+02   0.3432856E+02
   0.9900000E+01   0.9228756E+00  -0.7862758E+01  -0.7936741E+01  -0.8627751E+01  -0.9189355E+01  -0.9550627E+01  -0.1019000E+02  -0.1071568E+02  -0.1086800E+02  -0.7950659E+01  -0.8133016E+01  -0.8978823E+01  -0.9413522E+01  -0.9696921E+01  -0.7422602E+01  -0.7917057E+01  -0.7926690E+01  -0.8064296E+01  -0.8583634E+01  -0.8848568E+01  -0.9509911E+01   0.4582561E+02   0.3395561E+02   0.3217898E+02   0.3419260E+02
   0.1000000E+02   0.1004306E+01  -0.7671907E+01  -0.7840776E+01  -0.8623635E+01  -0.9238740E+01  -0.9627941E+01  -0.1032239E+02  -0.1088571E+02  -0.1104766E+02  -0.7757746E+01  -0.8068366E+01  -0.9008632E+01  -0.9479754E+01  -0.9789042E+01  -0.7144221E+01  -0.7701541E+01  -0.7829103E+01  -0.7988914E+01  -0.8576221E+01  -0.8867987E+01  -0.9584887E+01   0.4596315E+02   0.3409315E+02   0.3271834E+02   0.3398802E+02
   0.1010000E+02   0.9527806E+00  -0.7514508E+01  -0.7619266E+01  -0.8345976E+01  -0.8927754E+01  -0.9298757E+01  -0.9951892E+01  -0.1048281E+02  -0.1063760E+02  -0.7603249E+01  -0.7828008E+01  -0.8710366E+01  -0.9157997E+01  -0.9449561E+01  -0.7016359E+01  -0.7556661E+01  -0.7608614E+01  -0.7754859E+01  -0.8300947E+01  -0.8575863E+01  -0.9257266E+01   0.4574850E+02   0.3387850E+02   0.3196578E+02   0.3394529E+02
   0.1020000E+02   0.1084942E+01  -0.7237355E+01  -0.7561403E+01  -0.8447716E+01  -0.9116905E+01  -0.9532657E+01  -0.1027606E+02  -0.1086931E+02  -0.1103932E+02  -0.7313455E+01  -0.7826121E+01  -0.8867559E+01  -0.9374029E+01  -0.9707536E+01  -0.6551478E+01  -0.7213242E+01  -0.7547744E+01  -0.7733919E+01  -0.8397186E+01  -0.8716467E+01  -0.9487468E+01   0.4573971E+02   0.3386971E+02   0.3271042E+02   0.3354240E+02
   0.1030000E+02   0.1036267E+01  -0.6746621E+01  -0.7000415E+01  -0.7792923E+01  -0.8427662E+01  -0.8829190E+01  -0.9546890E+01  -0.1011913E+02  -0.1029017E+02  -0.6809147E+01  -0.7229018E+01  -0.8189993E+01  -0.8675584E+01  -0.8998342E+01  -0.6124904E+01  -0.6711681E+01  -0.6990285E+01  -0.7148709E+01  -0.7747012E+01  -0.8045785E+01  -0.8785319E+01   0.4568982E+02   0.3381982E+02   0.3266507E+02   0.3354976E+02
   0.1040000E+02   0.1020808E+01  -0.6569505E+01  -0.6779544E+01  -0.7530809E+01  -0.8153832E+01  -0.8551617E+01  -0.9262635E+01  -0.9827060E+01  -0.9998481E+01  -0.6631747E+01  -0.6991940E+01  -0.7919733E+01  -0.8399039E+01  -0.8719798E+01  -0.6068917E+01  -0.6553769E+01  -0.6771483E+01  -0.6917490E+01  -0.7487547E+01  -0.7778229E+01  -0.8508107E+01   0.4546954E+02   0.3359954E+02   0.3379697E+02   0.3377838E+02
   0.1050000E+02   0.1037347E+01  -0.6502870E+01  -0.6676195E+01  -0.7451608E+01  -0.8086307E+01  -0.8488955E+01  -0.9205014E+01  -0.9771838E+01  -0.9944118E+01  -0.6586139E+01  -0.6897096E+01  -0.7848462E+01  -0.8334726E+01  -0.8658198E+01  -0.6114148E+01  -0.6543484E+01  -0.6668526E+01  -0.6820195E+01  -0.7407548E+01  -0.7704460E+01  -0.8444898E+01   0.4542840E+02   0.3355840E+02   0.3408955E+02   0.3391109E+02
   0.1060000E+02   0.1105376E+01  -0.6854683E+01  -0.7148536E+01  -0.8030357E+01  -0.8711143E+01  -0.9135732E+01  -0.9899851E+01  -0.1050840E+02  -0.1068632E+02  -0.6936947E+01  -0.7408686E+01  -0.8456496E+01  -0.8972939E+01  -0.9316211E+01  -0.6355979E+01  -0.6868607E+01  -0.7137939E+01  -0.7318887E+01  -0.7981011E+01  -0.8303895E+01  -0.9089704E+01   0.4564460E+02   0.3377460E+02   0.3420154E+02   0.3394817E+02
   0.1070000E+02   0.1138777E+01  -0.5974064E+01  -0.6236524E+01  -0.7125261E+01  -0.7827498E+01  -0.8264037E+01  -0.9042033E+01  -0.9648986E+01  -0.9833494E+01  -0.6067822E+01  -0.6494986E+01  -0.7565307E+01  -0.8096214E+01  -0.8450187E+01  -0.5692923E+01  -0.6037163E+01  -0.6230517E+01  -0.6406264E+01  -0.7078036E+01  -0.7408579E+01  -0.8217016E+01   0.4665899E+02   0.3478899E+02   0.3432279E+02   0.3393568E+02
   0.1080000E+02   0.1147318E+01  -0.5385314E+01  -0.5719568E+01  -0.6632541E+01  -0.7341995E+01  -0.7779859E+01  -0.8545981E+01  -0.9132159E+01  -0.9315876E+01  -0.5477407E+01  -0.5988838E+01  -0.7078804E+01  -0.7612009E+01  -0.7964857E+01  -0.4896754E+01  -0.5418421E+01  -0.5712159E+01  -0.5894881E+01  -0.6585953E+01  -0.6919700E+01  -0.7732813E+01   0.4709759E+02   0.3522759E+02   0.3386597E+02   0.3344208E+02
   0.1090000E+02   0.1165536E+01  -0.6012093E+01  -0.6432706E+01  -0.7402790E+01  -0.8125367E+01  -0.8568326E+01  -0.9360642E+01  -0.9980610E+01  -0.1016184E+02  -0.6092914E+01  -0.6725181E+01  -0.7856460E+01  -0.8398639E+01  -0.8757348E+01  -0.5417481E+01  -0.6001615E+01  -0.6420996E+01  -0.6624658E+01  -0.7350725E+01  -0.7695754E+01  -0.8520882E+01   0.4738896E+02   0.3551897E+02   0.3400651E+02   0.3357616E+02
   0.1100000E+02   0.1190602E+01  -0.3945087E+01  -0.4362679E+01  -0.5344897E+01  -0.6085773E+01  -0.6535500E+01  -0.7330668E+01  -0.7942459E+01  -0.8125515E+01  -0.4031704E+01  -0.4655735E+01  -0.5811652E+01  -0.6363523E+01  -0.6727206E+01  -0.3539041E+01  -0.3968771E+01  -0.4354376E+01  -0.4554784E+01  -0.5294366E+01  -0.5646975E+01  -0.6487739E+01   0.4700758E+02   0.3513758E+02   0.3353324E+02   0.3306543E+02
