wl,F
5825.86767578125,1110043.7583999634
5827.117675781249,1108950.9897232056
5828.367675781249,1105560.803451538
5829.617675781249,1100857.0927276611
5830.867675781249,1096656.4907531738
5832.11767578125,1092391.092514038
5833.367675781249,1086772.5106506348
5834.61767578125,1074013.247291565
5835.867675781249,1062393.617362976
5837.117675781249,1046375.0360946655
5838.36767578125,1035341.8196182251
5839.617675781249,1026556.0708770752
5840.86767578125,1024363.7086639404
5842.117675781249,1029069.6090927124
5843.36767578125,1038385.6927032471
5844.617675781249,1049798.6626205444
5845.867675781249,1062002.9218597412
5847.11767578125,1073557.6001586914
5848.367675781249,1082220.2826309204
5849.617675781249,1088695.702911377
5850.867675781249,1094136.9360580444
5852.117675781249,1101403.555480957
5853.36767578125,1108165.084098816
5854.617675781249,1111021.5197143555
5855.86767578125,1113853.2563476562
5857.117675781249,1118791.5242004395
5858.367675781249,1119353.608078003
5859.61767578125,1119177.5730667114
5860.867675781249,1116611.0921478271
5862.11767578125,1111782.8834762573
5863.367675781249,1110787.916191101
5864.61767578125,1108350.715171814
5865.867675781249,1108546.6578140259
5867.117675781249,1110444.3154830933
5868.36767578125,1107194.345703125
5869.617675781249,1105672.1957855225
5870.867675781249,1103561.4614486694
5872.117675781249,1103579.8797073364
5873.367675781249,1105023.4235305786
5874.61767578125,1108476.815750122
5875.867675781249,1111376.1331939697
5877.11767578125,1116947.370437622
5878.367675781249,1121363.5878829956
5879.617675781249,1121801.3257217407
5880.86767578125,1122287.6351852417
5882.117675781249,1124068.3526916504
5883.36767578125,1120984.9317703247
5884.617675781249,1122246.5000305176
5885.86767578125,1119081.9971542358
5887.117675781249,1111960.901260376
5888.367675781249,1080938.700881958
5889.61767578125,1016360.9710617065
5890.867675781249,1020431.7807693481
5892.117675781249,1087025.671836853
5893.367675781249,1101896.420425415
5894.617675781249,1073330.336982727
5895.86767578125,1035667.711807251
5897.117675781249,1062603.7593231201
5898.36767578125,1106914.0817489624
5899.617675781249,1115775.8639907837
5900.867675781249,1114774.9412841797
5902.11767578125,1113289.3654022217
5903.367675781249,1107980.1089172363
5904.61767578125,1105024.937324524
5905.867675781249,1095157.231842041
5907.117675781249,1086211.261894226
5908.367675781249,1079533.4244537354
5909.617675781249,1070268.4347229004
5910.86767578125,1064520.1714401245
5912.117675781249,1055022.2635650635
5913.367675781249,1049833.807044983
5914.617675781249,1050807.4612121582
5915.867675781249,1049047.2752609253
5917.11767578125,1046620.2163696289
5918.367675781249,1049845.5840530396
5919.61767578125,1056738.771331787
5920.867675781249,1062513.1005706787
5922.117675781249,1066187.2037658691
5923.36767578125,1067767.8908462524
5924.617675781249,1072865.7623138428
5925.86767578125,1079104.5833740234
5927.117675781249,1084528.4102630615
5928.367675781249,1087730.4207382202
5929.61767578125,1090418.2270736694
5930.867675781249,1092048.1449050903
5932.11767578125,1093001.352722168
5933.367675781249,1087806.065246582
5934.617675781249,1076260.3248596191
5935.867675781249,1071724.61769104
5937.117675781249,1063311.6050491333
5938.36767578125,1053313.0975112915
5939.617675781249,1039790.2064361572
5940.86767578125,1016968.7173080444
5942.117675781249,994461.5418167114
5943.367675781249,964498.8245315552
5944.61767578125,923828.4872894287
5945.867675781249,881641.96068573
5947.117675781249,840718.9558105469
5948.367675781249,813233.5737609863
5949.61767578125,808876.0012130737
5950.86767578125,819333.3157806396
5952.117675781249,834682.6679458618
5953.36767578125,841261.0550613403
5954.617675781249,859121.6290283203
5955.867675781249,897219.9449310303
5957.117675781249,939760.256942749
5958.367675781249,975169.7345352173
5959.61767578125,1006174.4772109985
5960.867675781249,1028886.47681427
5962.11767578125,1045387.0969848633
5963.367675781249,1054434.5903015137
5964.617675781249,1060740.861404419
5965.86767578125,1064196.9716262817
5967.117675781249,1064060.9115066528
5968.367675781249,1065634.135192871
5969.617675781249,1063372.7653808594
5970.86767578125,1060367.400718689
5972.11767578125,1058034.3990325928
5973.367675781249,1057353.1284179688
5974.61767578125,1059976.521812439
5975.867675781249,1064176.0870666504
5977.117675781249,1068273.410522461
5978.367675781249,1073749.2981796265
5979.617675781249,1077643.9788131714
5980.86767578125,1079474.8529281616
5982.117675781249,1082394.6149673462
5983.36767578125,1080994.2940368652
5984.617675781249,1080526.428855896
5985.867675781249,1079090.5085372925
5987.11767578125,1076752.7242660522
5988.367675781249,1076618.59085083
5989.617675781249,1075038.7459259033
5990.867675781249,1073294.1393051147
5992.11767578125,1076125.8791275024
5993.36767578125,1080053.8551101685
5994.617675781249,1080562.0290374756
5995.86767578125,1083349.922203064
5997.117675781249,1084735.9934082031
5998.367675781249,1085997.942451477
5999.617675781249,1085298.2583694458
6000.867675781249,1088227.8927078247
6002.11767578125,1086744.0515518188
6003.367675781249,1089562.219429016
6004.61767578125,1086633.0328445435
6005.867675781249,1084862.4309005737
6007.117675781249,1080622.9897384644
6008.36767578125,1075642.6373214722
6009.617675781249,1069603.4552001953
6010.867675781249,1068596.2912368774
6012.117675781249,1067607.227607727
6013.36767578125,1068165.6674346924
6014.61767578125,1071977.8367080688
6015.867675781249,1076909.1658477783
6017.11767578125,1081214.5778045654
6018.367675781249,1087916.0098876953
6019.617675781249,1089682.239227295
6020.867675781249,1095066.0451507568
6022.117675781249,1098432.238822937
6023.36767578125,1099557.0348205566
6024.617675781249,1100657.7460250854
6025.86767578125,1102045.3907546997
6027.117675781249,1106170.1494598389
6028.367675781249,1110497.5381851196
6029.61767578125,1109773.0984573364
6030.867675781249,1107153.4417648315
6032.117675781249,1100654.9023208618
6033.367675781249,1095189.9311447144
6034.61767578125,1087311.753189087
6035.86767578125,1084389.5613174438
6037.117675781249,1079451.1510314941
6038.36767578125,1076837.6284713745
6039.617675781249,1074275.7054672241
6040.867675781249,1073020.5454406738
6042.117675781249,1068940.7536621094
6043.367675781249,1071421.256576538
6044.61767578125,1071910.6160964966
6045.867675781249,1077237.2628555298
6047.11767578125,1084729.3523788452
6048.367675781249,1088843.4133987427
6049.617675781249,1094834.5098114014
6050.86767578125,1098872.5234832764
6052.117675781249,1098954.121383667
6053.367675781249,1100483.7699890137
6054.617675781249,1096786.2338867188
6055.86767578125,1091668.3163604736
6057.11767578125,1089390.5839309692
6058.367675781249,1086015.4924545288
6059.61767578125,1083568.0110778809
6060.867675781249,1082099.6071472168
6062.117675781249,1079344.0835723877
6063.367675781249,1076365.7709121704
6064.617675781249,1072675.8761367798
6065.86767578125,1073254.7216949463
6067.117675781249,1073515.3710021973
6068.36767578125,1071954.2639160156
6069.617675781249,1073662.2828979492
6070.867675781249,1074206.769378662
6072.11767578125,1074339.0523147583
6073.367675781249,1072989.5005264282
6074.617675781249,1071580.2723693848
6075.867675781249,1068228.2505111694
6077.11767578125,1066594.88697052
6078.36767578125,1068542.0164718628
6079.617675781249,1067773.2073822021
6080.86767578125,1070613.9149017334
6082.117675781249,1077442.6432418823
6083.367675781249,1083934.668334961
6084.617675781249,1090526.633895874
6085.867675781249,1099570.1565475464
6087.11767578125,1108083.4111099243
6088.367675781249,1112540.7754974365
6089.61767578125,1120150.904335022
6090.867675781249,1123669.9735565186
6092.117675781249,1127103.053642273
6093.36767578125,1130174.73487854
6094.617675781249,1131720.998336792
6095.867675781249,1128081.7086639404
6097.117675781249,1129076.3076629639
6098.36767578125,1127794.9693603516
6099.61767578125,1125543.4286193848
6100.867675781249,1127668.0804595947
6102.11767578125,1130120.476097107
6103.367675781249,1134126.8405914307
6104.617675781249,1137452.1322784424
6105.867675781249,1139205.2835845947
6107.117675781249,1140975.878189087
6108.36767578125,1138943.7608337402
6109.617675781249,1137320.2962417603
6110.86767578125,1133224.8965682983
6112.117675781249,1127145.1642074585
6113.367675781249,1122771.5615386963
6114.61767578125,1117614.754234314
6115.867675781249,1115540.0236740112
6117.117675781249,1115405.4235992432
6118.367675781249,1115158.961479187
6119.617675781249,1114326.1751861572
6120.86767578125,1111725.6165466309
6122.117675781249,1110169.5418930054
6123.36767578125,1109483.4228897095
6124.617675781249,1112033.0591659546
6125.867675781249,1116682.4204711914
6127.117675781249,1123079.0195541382
6128.367675781249,1133299.494468689
6129.61767578125,1142187.6651611328
6130.867675781249,1146799.8953399658
6132.11767578125,1146875.721382141
6133.367675781249,1147656.368850708
6134.617675781249,1142436.7096252441
6135.86767578125,1131953.35231781
6137.117675781249,1125494.0009918213
6138.367675781249,1118747.0090332031
6139.617675781249,1113187.5109405518
6140.867675781249,1105782.6398925781
6142.11767578125,1102995.5590133667
6143.367675781249,1103322.9452438354
6144.61767578125,1101227.99684906
6145.867675781249,1100315.2273712158
6147.117675781249,1099114.5403900146
6148.367675781249,1097924.371383667
6149.617675781249,1098186.024887085
6150.86767578125,1097376.6062545776
6152.117675781249,1100093.4606781006
6153.36767578125,1104693.6113510132
6154.617675781249,1109821.1788635254
6155.867675781249,1111184.295791626
6157.11767578125,1110402.4265136719
6158.367675781249,1106292.7980651855
6159.617675781249,1098302.3648223877
6160.867675781249,1091074.2711257935
6162.117675781249,1086109.1371307373
6163.36767578125,1083529.2713394165
6164.617675781249,1085701.3889770508
6165.86767578125,1088891.4893798828
6167.117675781249,1097804.001914978
6168.367675781249,1104965.7837142944
6169.617675781249,1112567.1913604736
6170.867675781249,1116030.2885131836
6172.11767578125,1115835.7423095703
6173.367675781249,1117010.1038208008
6174.61767578125,1115115.7448501587
6175.867675781249,1109697.6077575684
6177.117675781249,1101589.4151763916
6178.36767578125,1092743.7486801147
6179.617675781249,1083530.5105743408
6180.867675781249,1078609.3133163452
6182.117675781249,1076759.2406921387
6183.367675781249,1077382.420425415
6184.61767578125,1081622.0467071533
6185.867675781249,1088078.1547546387
6187.11767578125,1095147.949508667
6188.367675781249,1100648.6084594727
6189.617675781249,1106389.1074829102
6190.867675781249,1105368.662033081
6192.117675781249,1099571.1970443726
6193.36767578125,1089076.7624893188
6194.617675781249,1074940.1575775146
6195.86767578125,1065492.1801300049
6197.117675781249,1062362.6458358765
6198.367675781249,1063989.6093215942
6199.61767578125,1071196.7516098022
6200.867675781249,1080816.1510238647
6202.117675781249,1091626.7557678223
6203.367675781249,1096634.2925338745
6204.617675781249,1106822.8860321045
6205.86767578125,1113037.0883789062
6207.117675781249,1112382.8118743896
6208.36767578125,1112534.140586853
6209.617675781249,1108672.9256896973
6210.867675781249,1103621.568725586
6212.117675781249,1099693.1505813599
6213.367675781249,1094357.6003341675
6214.61767578125,1088448.6494522095
6215.867675781249,1078801.956878662
6217.11767578125,1066102.6403503418
6218.367675781249,1048143.9927062988
6219.617675781249,1032003.7708053589
6220.86767578125,1017395.9648513794
6222.117675781249,1005261.533126831
6223.367675781249,998296.5594177246
6224.617675781249,998242.5034179688
6225.867675781249,1004175.6775360107
6227.11767578125,1014994.6800079346
6228.367675781249,1021415.60105896
6229.61767578125,1029876.6091537476
6230.867675781249,1035845.8919830322
6232.117675781249,1043647.1007385254
6233.36767578125,1052347.7294692993
6234.617675781249,1062651.7757644653
6235.86767578125,1071097.3900375366
6237.117675781249,1072688.993270874
6238.36767578125,1079300.5951538086
6239.617675781249,1084819.056350708
6240.867675781249,1090511.2136154175
6242.11767578125,1092474.6854019165
6243.367675781249,1091026.3997039795
6244.617675781249,1082849.498046875
6245.867675781249,1074270.7115020752
6247.117675781249,1067907.8462905884
6248.36767578125,1056482.8675231934
6249.617675781249,1048907.66506958
6250.86767578125,1043375.2334365845
6252.117675781249,1043467.2848815918
6253.367675781249,1046892.2636642456
6254.61767578125,1052389.0546035767
6255.867675781249,1061371.5815048218
6257.117675781249,1075330.2258758545
6258.367675781249,1075191.9120864868
6259.61767578125,1074262.4076309204
6260.867675781249,1081459.741470337
6262.117675781249,1083945.4332427979
6263.36767578125,1088396.408744812
6264.617675781249,1094191.9528808594
6265.867675781249,1095328.9797592163
6267.117675781249,1091361.4955596924
6268.367675781249,1089427.2687530518
6269.61767578125,1079621.1747055054
6270.867675781249,1071177.17603302
6272.11767578125,1062824.250831604
6273.367675781249,1047890.194480896
6274.617675781249,1036013.3663711548
6275.86767578125,1026355.3429870605
6277.117675781249,1002148.5674285889
6278.367675781249,1007587.9373626709
6279.617675781249,1021260.6530990601
6280.86767578125,1007962.4309387207
6282.117675781249,1003185.9631500244
6283.367675781249,998623.3714828491
6284.61767578125,995499.3263397217
6285.867675781249,1013473.3735656738
6287.117675781249,1020270.6480712891
6288.367675781249,1014548.9852905273
6289.617675781249,1004699.6572189331
6290.86767578125,1007175.1901016235
6292.117675781249,1017075.9893569946
6293.36767578125,1017702.8431396484
6294.617675781249,1021539.7562484741
6295.867675781249,1020001.6452713013
6297.11767578125,945905.242284298
6298.367675781249,1036408.3540697098
6299.617675781249,1363991.8248579502
6300.867675781249,1012139.8014822602
6302.11767578125,833915.6598651409
6303.367675781249,998775.7574157715
6304.617675781249,1007270.7937774658
6305.86767578125,1003662.9096908569
6307.117675781249,1007864.2660369873
6308.367675781249,1009796.5749969482
6309.617675781249,1010714.6340637207
6310.867675781249,1017243.9654312134
6312.11767578125,1019336.1723709106
6313.367675781249,1012064.3569793701
6314.61767578125,1001854.6256408691
6315.867675781249,998001.0643081665
6317.117675781249,991366.8719940186
6318.36767578125,986829.4847412109
6319.617675781249,995144.508140564
6320.867675781249,1008132.4347381592
6322.117675781249,1016478.833908081
6323.36767578125,1027593.844871521
6324.617675781249,1040378.1698684692
6325.867675781249,1050722.8148498535
6327.11767578125,1055397.8993911743
6328.367675781249,1063813.0027542114
6329.617675781249,1065211.3675003052
6330.867675781249,1062584.7282028198
6332.117675781249,1065438.123802185
6333.36767578125,1071420.2115783691
6334.617675781249,1074459.6485977173
6335.86767578125,1075353.7980270386
6337.117675781249,1073934.4927902222
6338.367675781249,1075564.0929031372
6339.61767578125,1074016.5999984741
6340.867675781249,1071564.05909729
6342.117675781249,1071379.3856887817
6343.367675781249,1073094.2896881104
6344.61767578125,1075207.848526001
6345.867675781249,1078134.5248794556
6347.117675781249,1086975.9534759521
6348.36767578125,1092963.747001648
6349.617675781249,1096079.6403121948
6350.867675781249,1097770.411819458
6352.117675781249,1095703.423461914
6353.367675781249,1090519.3459396362
6354.61767578125,1089183.8649749756
6355.867675781249,1084829.5489196777
6357.11767578125,1077214.5738754272
6358.367675781249,1075075.1608428955
6359.617675781249,1069412.0032348633
6360.86767578125,1039070.3388671875
6362.117675781249,1111260.3963394165
6363.367675781249,1166207.959968567
6364.617675781249,1037060.4400024414
6365.86767578125,1042968.6376037598
6367.117675781249,1082608.7598342896
6368.367675781249,1085870.328125
6369.61767578125,1089229.8281784058
6370.867675781249,1092505.9973602295
6372.117675781249,1091730.5755081177
6373.367675781249,1086318.821395874
6374.617675781249,1079807.6479110718
6375.86767578125,1068735.491203308
6377.117675781249,1064108.7920379639
6378.36767578125,1057109.5590667725
6379.617675781249,1056127.5264129639
6380.867675781249,1059706.2637329102
6382.11767578125,1065119.6480865479
6383.367675781249,1075197.3166122437
6384.617675781249,1086835.5113601685
6385.867675781249,1095554.0213928223
6387.11767578125,1101652.842124939
6388.367675781249,1106397.7184448242
6389.617675781249,1111313.8696289062
6390.86767578125,1113054.3839416504
6392.117675781249,1112511.4831695557
6393.367675781249,1110818.6401367188
6394.617675781249,1105135.068283081
6395.867675781249,1098179.0483703613
6397.11767578125,1093321.7693634033
6398.367675781249,1088245.2263031006
6399.61767578125,1088562.5911254883
6400.867675781249,1085252.6966934204
6402.117675781249,1087221.8917007446
6403.36767578125,1087131.8168792725
6404.617675781249,1088776.404144287
6405.867675781249,1088686.4190216064
6407.117675781249,1091667.1046447754
6408.36767578125,1096078.5410232544
6409.617675781249,1099609.6486816406
6410.867675781249,1103319.5642700195
6412.11767578125,1104718.1407852173
6413.367675781249,1108037.4842910767
6414.617675781249,1101790.0527496338
6415.867675781249,1095572.324295044
6417.117675781249,1087168.9551620483
6418.36767578125,1074539.663017273
6419.617675781249,1063492.9891586304
6420.86767578125,1052116.8298110962
6422.117675781249,1045962.4608840942
6423.367675781249,1043113.9144439697
6424.61767578125,1044204.0836715698
6425.867675781249,1052176.1670684814
6427.117675781249,1063488.2299423218
6428.367675781249,1074948.2886428833
6429.61767578125,1088735.9000320435
6430.867675781249,1100539.7350006104
6432.117675781249,1111124.9137420654
6433.36767578125,1116875.9158248901
6434.617675781249,1122217.6090011597
6435.867675781249,1124333.1342926025
6437.117675781249,1125020.4779281616
6438.367675781249,1123473.8835906982
6439.61767578125,1119152.1471862793
6440.867675781249,1117140.35231781
6442.11767578125,1114225.0148773193
6443.367675781249,1113402.1979980469
6444.617675781249,1113664.5928955078
6445.86767578125,1114363.233390808
6447.117675781249,1115576.468170166
6448.367675781249,1117152.025215149
6449.617675781249,1119181.4635849
6450.86767578125,1117201.3670959473
6452.117675781249,1114142.3136138916
6453.367675781249,1108362.807876587
6454.61767578125,1103887.1164474487
6455.867675781249,1098769.4244766235
6457.117675781249,1094890.31300354
6458.367675781249,1092490.5727767944
6459.617675781249,1093254.4481658936
6460.86767578125,1094124.6809768677
6462.117675781249,1097033.5223846436
6463.36767578125,1098801.2491073608
6464.617675781249,1103495.560585022
6465.867675781249,1107605.7992172241
6467.11767578125,1106282.3766021729
6468.367675781249,1106230.666168213
6469.617675781249,1110477.347946167
6470.867675781249,1107434.855430603
6472.11767578125,1099852.5837097168
6473.367675781249,1095925.9192352295
6474.617675781249,1091630.1079788208
6475.86767578125,1095886.0073013306
6477.117675781249,1098707.1670303345
6478.367675781249,1095536.490447998
6479.617675781249,1094070.357597351
6480.867675781249,1095616.3253707886
6482.11767578125,1092527.2879562378
6483.367675781249,1094055.9043121338
6484.61767578125,1100588.9704208374
6485.867675781249,1104326.2852249146
6487.117675781249,1110114.304321289
6488.36767578125,1115220.3237609863
6489.617675781249,1113244.2286758423
6490.867675781249,1109195.0639038086
6492.117675781249,1104888.4656295776
6493.367675781249,1102155.1349334717
6494.617675781249,1102175.7942504883
6495.867675781249,1098901.9009475708
6497.11767578125,1108405.4627456665
6498.367675781249,1114267.3477020264
6499.617675781249,1105919.5274353027
6500.867675781249,1109417.2287902832
6502.117675781249,1114350.3859939575
6503.36767578125,1119077.679862976
6504.617675781249,1124896.473854065
6505.86767578125,1128364.9842834473
6507.117675781249,1127449.0201721191
6508.367675781249,1124731.1483459473
6509.61767578125,1117875.5361862183
6510.867675781249,1105849.630897522
6512.117675781249,1093914.2140197754
6513.367675781249,1086641.6046142578
6514.617675781249,1079404.3147354126
6515.867675781249,1080503.8292770386
6517.117675781249,1090845.6140899658
6518.36767578125,1103285.8578720093
6519.617675781249,1110719.5802001953
6520.867675781249,1116822.25050354
6522.117675781249,1118668.4985809326
6523.367675781249,1113213.8617019653
6524.61767578125,1113519.5939483643
6525.867675781249,1113174.4534225464
6527.11767578125,1113294.5866241455
6528.367675781249,1114048.748840332
6529.617675781249,1114643.366493225
6530.86767578125,1119427.4909667969
6532.117675781249,1127076.7743530273
6533.367675781249,1124282.8246765137
6534.617675781249,1122375.3296356201
6535.867675781249,1129440.1580963135
6537.117675781249,1129677.4121170044
6538.367675781249,1130427.5371780396
6539.61767578125,1130308.8275299072
6540.867675781249,1127909.6598358154
6542.117675781249,1124615.8477249146
6543.367675781249,1121399.4408721924
6544.617675781249,1117089.076019287
6545.86767578125,1116220.1286697388
6547.117675781249,1111743.1857910156
6548.36767578125,1110294.5383987427
6549.617675781249,1112439.2455596924
6550.867675781249,1108200.957244873
6552.11767578125,1103658.2898712158
6553.367675781249,1094887.5806884766
6554.617675781249,1072378.429260254
6555.867675781249,1057264.8993225098
6557.117675781249,1043343.954032898
6558.36767578125,1031244.6925354004
6559.617675781249,1024930.0052337646
6560.86767578125,1033583.8726882935
6562.117675781249,1044858.3448562622
6563.367675781249,1048195.4491119385
6564.617675781249,1061387.9457473755
6565.867675781249,1080585.9312973022
6567.11767578125,1097161.781097412
6568.367675781249,1109426.2736358643
6569.61767578125,1112435.5766220093
6570.867675781249,1118671.3688049316
6572.117675781249,1122657.5895843506
6573.36767578125,1124445.6827545166
6574.617675781249,1124609.7837982178
6575.867675781249,1130820.6710205078
6577.117675781249,1132111.0429382324
6578.367675781249,1124069.548400879
6579.61767578125,1123152.661064148
6580.867675781249,1125506.67993927
6582.11767578125,1126932.6978759766
6583.367675781249,1127749.3516311646
6584.617675781249,1127852.7662506104
6585.867675781249,1127265.9015274048
6587.117675781249,1131199.7694396973
6588.36767578125,1132734.6221237183
6589.617675781249,1132825.6257400513
6590.86767578125,1130908.0086517334
6592.117675781249,1129870.7892303467
6593.367675781249,1129526.228340149
6594.61767578125,1131518.2459030151
6595.867675781249,1134894.2655334473
6597.117675781249,1135053.6411209106
6598.367675781249,1136806.9919281006
6599.617675781249,1141911.1439971924
6600.86767578125,1144661.9790420532
6602.117675781249,1148478.6622924805
6603.36767578125,1153877.9092712402
6604.617675781249,1148730.5704956055
6605.867675781249,1149525.7676391602
6607.117675781249,1153842.982284546
6608.367675781249,1159070.4113998413
6609.61767578125,1161214.9064941406
6610.867675781249,1163181.430480957
6612.11767578125,1158209.9262924194
6613.367675781249,1146332.4454040527
6614.617675781249,1140584.1732711792
6615.86767578125,1135581.786125183
6617.117675781249,1120609.669807434
6618.367675781249,1101297.1172943115
6619.617675781249,1083547.7667312622
6620.867675781249,1074111.4801635742
6622.11767578125,1071619.253753662
6623.367675781249,1070657.6065826416
6624.61767578125,1070484.7585144043
6625.867675781249,1070321.4208145142
6627.117675781249,1068740.0505065918
6628.367675781249,1068431.9854354858
6629.617675781249,1072120.3671188354
6630.867675781248,1079721.943031311
6632.117675781249,1082447.8955459595
6633.36767578125,1079345.8862609863
6634.617675781249,1079371.6549224854
6635.867675781249,1085677.20967865
6637.11767578125,1091948.7338638306
6638.367675781249,1097832.7374725342
6639.617675781249,1108162.7838287354
6640.867675781249,1121762.2621917725
6642.117675781249,1147979.6082305908
6643.36767578125,1186410.7220993042
6644.617675781249,1223475.7993240356
6645.86767578125,1251719.731414795
6647.117675781249,1270268.2147445679
6648.367675781249,1273810.4524383545
6649.617675781249,1264893.8750534058
6650.867675781249,1249655.7731018066
6652.117675781248,1224977.9436950684
6653.367675781249,1190253.7186813354
6654.61767578125,1150864.6283721924
6655.867675781249,1128476.7267303467
6657.117675781249,1115412.9319610596
6658.36767578125,1109110.2582015991
6659.617675781249,1106334.385925293
6660.867675781249,1108285.8107833862
6662.117675781249,1112976.2452468872
6663.367675781249,1119994.3262939453
6664.61767578125,1125588.1907730103
6665.867675781249,1128880.4563903809
6667.11767578125,1130812.8695602417
6668.367675781249,1128157.7851867676
6669.617675781249,1125161.3538970947
6670.867675781249,1121261.1997146606
6672.117675781249,1120161.0530776978
6673.367675781249,1119454.1200256348
6674.617675781249,1122896.6637420654
6675.86767578125,1128005.478363037
6677.117675781249,1132546.4790725708
6678.367675781249,1139313.4356689453
6679.61767578125,1142801.7458724976
6680.867675781249,1147948.6184997559
6682.117675781249,1149889.2777328491
6683.367675781249,1149533.708480835
6684.617675781249,1148141.067489624
6685.86767578125,1145067.069847107
6687.117675781249,1138899.0614624023
6688.36767578125,1136471.1992263794
6689.617675781249,1131997.5717315674
6690.867675781249,1129184.706413269
6692.117675781249,1124814.476699829
6693.367675781249,1119853.1038970947
6694.617675781249,1115716.6131973267
6695.867675781249,1111655.7568511963
6697.11767578125,1107956.4736709595
6698.367675781249,1106403.2192230225
6699.617675781249,1107035.1675262451
6700.86767578125,1109114.6755218506
6702.117675781249,1111768.2023544312
6703.367675781249,1115955.5774993896
6704.617675781249,1117204.6778945923
6705.867675781249,1120181.9904403687
6707.11767578125,1119664.565788269
6708.367675781249,1120475.9905395508
6709.61767578125,1118150.807762146
6710.867675781249,1119908.5532913208
6712.117675781249,1121740.0970153809
6713.367675781249,1121067.4524993896
6714.617675781249,1121433.204574585
6715.867675781249,1121079.0979690552
6717.117675781249,1121009.0433654785
6718.36767578125,1118773.5856246948
6719.617675781249,1118021.9911880493
6720.867675781249,1114947.7129745483
6722.11767578125,1113565.2675323486
6723.367675781249,1110025.1872406006
6724.617675781249,1105546.8199310303
6725.867675781249,1100343.96459198
6727.117675781249,1097250.3886413574
6728.36767578125,1093375.8019256592
6729.617675781249,1092192.0698776245
6730.86767578125,1093170.6757278442
6732.117675781249,1096346.6395568848
6733.367675781249,1099181.77003479
6734.617675781249,1104439.9816360474
6735.867675781249,1110202.3886108398
6737.117675781249,1110957.3885498047
6738.367675781249,1111857.9107971191
6739.61767578125,1107887.8266220093
6740.867675781249,1104202.4853668213
6742.117675781249,1099697.425628662
6743.36767578125,1098415.472518921
6744.617675781249,1094205.031715393
6745.867675781249,1093345.6074829102
6747.117675781249,1097798.7185668945
6748.367675781249,1099086.2502593994
6749.61767578125,1102463.5904464722
6750.867675781249,1107048.0217285156
6752.11767578125,1107912.5847702026
6753.367675781249,1109777.8080673218
6754.617675781249,1112111.2451553345
6755.867675781249,1110050.8982391357
6757.117675781249,1106553.4241104126
6758.367675781249,1102604.9977416992
6759.617675781249,1098864.6524124146
6760.86767578125,1094931.9313201904
6762.117675781249,1092875.2884292603
6763.367675781249,1089096.267288208
6764.61767578125,1089903.5605926514
6765.867675781249,1091569.6744766235
6767.117675781249,1093625.5554885864
6768.367675781249,1096097.3742218018
6769.617675781249,1099305.5157165527
6770.86767578125,1099648.6296081543
6772.117675781249,1101204.426612854
6773.36767578125,1100355.4975891113
6774.617675781249,1098493.5198669434
6775.867675781249,1100950.585029602
6777.117675781249,1109993.6880569458
6778.367675781249,1118511.3194274902
6779.617675781249,1123252.0722122192
6780.867675781249,1128351.121208191
6782.11767578125,1130496.8711166382
6783.367675781249,1125638.8830566406
6784.617675781249,1120733.5976257324
6785.86767578125,1115714.3143615723
6787.117675781249,1110185.498199463
6788.367675781249,1101721.1164779663
6789.617675781249,1096555.881515503
6790.867675781249,1102165.5245666504
6792.11767578125,1112032.536453247
6793.367675781249,1123249.32862854
6794.61767578125,1134833.8018112183
6795.867675781249,1142022.0015182495
6797.117675781249,1144196.8574752808
6798.367675781249,1141348.167640686
6799.617675781249,1133569.4637756348
6800.867675781249,1124949.6612091064
6802.117675781249,1114006.54977417
6803.36767578125,1100721.8145065308
6804.617675781249,1089996.8706741333
6805.867675781249,1087282.344406128
6807.11767578125,1082740.3726730347
6808.367675781249,1080634.9360809326
6809.617675781249,1079059.5514221191
6810.867675781249,1076784.3559570312
6812.117675781249,1076202.4016571045
6813.36767578125,1074589.3792800903
6814.617675781249,1074650.8012695312
6815.86767578125,1075579.714477539
6817.117675781249,1076408.1877441406
6818.367675781249,1077693.0189971924
6819.617675781249,1081410.3549041748
6820.867675781249,1086830.4735336304
6822.117675781249,1090835.7457122803
6823.367675781249,1096294.8206100464
6824.61767578125,1101584.4422912598
6825.867675781249,1106102.8492507935
6827.117675781249,1108548.0799789429
6828.36767578125,1108982.5127182007
6829.617675781249,1104596.9147262573
6830.867675781249,1094535.0102005005
6832.117675781249,1092374.9987106323
6833.367675781249,1098387.518234253
6834.61767578125,1092289.7648620605
6835.867675781249,1085816.3621368408
6837.11767578125,1093510.0355377197
6838.367675781249,1097092.935874939
6839.617675781249,1102936.4989318848
6840.867675781249,1109667.2512054443
6842.117675781249,1111238.8832244873
6843.367675781249,1111038.6517181396
6844.617675781249,1113233.1071929932
6845.86767578125,1110002.118850708
6847.117675781249,1104982.7274932861
6848.367675781249,1098388.6889801025
6849.61767578125,1091027.822731018
6850.867675781249,1085612.6258926392
6852.117675781249,1084893.772392273
6853.367675781249,1083627.6789550781
6854.617675781249,1086674.9398422241
6855.86767578125,1088140.3958816528
6857.117675781249,1090768.255104065
6858.36767578125,1090465.2089233398
6859.617675781249,1089265.0327453613
6860.867675781249,1086127.939666748
6862.11767578125,1097026.0422592163
6863.367675781249,1107704.9747390747
6864.617675781249,1119445.0760726929
6865.867675781249,1132975.6140975952
6867.117675781249,1080407.7872009277
6868.367675781249,1076155.6274261475
