 #1)No	#2)log(U)	#3)log(n_H/cm^-3)	#4)log(Age/yr)	#5)NII[6548A]	 #6)EW_NII[6548A]	 #7)NII[6584A]	 #8)EW_NII[6584A]	 #9)SII[6716A]	 #10)EW_SII[6716A]	 #11)SII[6731A]	#12)EW_SII[6731A]	 #13)OI[6300A]	 #14)EW_OI[6300A]	 #15)OIII[4959A]	#16)EW_OIII[4959A]	#17)OIII[5007A]	#18)EW_OIII[5007A]	#19)Ha[6563A]	#20)EW_Ha[6563A]	#21)Hb[4861A]	#22)EW_Hb[4861A]	#23)HeII[4686A]	#24)EW_HeII[4686A]
                   37 -3.5	0.5   7.5000000000000000        2.0253094697058221E+037   4.1605540964072754        5.9771119938506241E+037   12.606365695535784        1.0103954767420972E+038   20.939347153401904        7.0224942671748391E+037   14.526083658673679        8.4041035204008772E+036   1.5090834908487769        9.1514812308539614E+036  0.89173282347384331        2.7510050862017169E+037   2.8303583606385980        1.9837703429302539E+038   44.320670717225525        6.6756167138001535E+037   7.3373804014245314        4.2706245601481490E+034   3.5491147312820023E-003
                   38 -3.5	0.5   7.5999999046325684        1.1247497910776008E+037   2.2730200648355923        3.3193719611193100E+037   6.8855555222238491        5.5342136495963182E+037   11.230762633110070        3.8375665606392271E+037   7.7674758694645378        3.6396189802563679E+036  0.64501091680003919        3.0694171910687574E+036  0.30661675133540250        9.2481724874306118E+036  0.97631690830031248        1.3275653883538641E+038   29.258688287606802        4.4468852332068443E+037   5.0737015676521207        1.2107540241324642E+034   1.0433570171694908E-003
                   39 -3.5	0.5   7.6999998092651367        1.1189508324772416E+037   2.6259371704519094        3.3022580209928664E+037   7.9639368835504554        5.4803841766204275E+037   12.854362972252789        3.7914995059200855E+037   8.8913461781354162        3.8177809249469035E+036  0.77711273032012174        3.3869673002104959E+036  0.38335230785866137        1.0204952879255628E+037   1.2189851452292566        1.2612785319538152E+038   32.447550662260646        4.2345864521402996E+037   5.5522841039550803        1.6323414309647747E+034   1.5868752555599282E-003
                   40 -3.5	0.5   7.8000001907348633        6.5413335514617505E+036   1.7703507544585773        1.9304843931776304E+037   5.3597935417495162        3.1308790816493073E+037   8.4429303088615288        2.1710323507330878E+037   5.8523716085458828        2.0075496502836937E+036  0.47184617910568005        1.6355593004706619E+036  0.21643505065252838        4.9279500252317442E+036  0.68926145066464750        7.6149366543127931E+037   22.576297836373346        2.5625142842377471E+037   3.9535387619311710        1.6736563706312435E+034   1.9154917711731063E-003
                   41 -3.5	0.5   7.9000000953674316        3.8766457875218160E+036   1.1830353026691836        1.1440792816651778E+037   3.5947533170609307        1.8640438346423767E+037   5.7049184172990737        1.2896032559560926E+037   3.9524987573937893        9.9415962373333690E+035  0.26265967126555201        6.8463030781672272E+035  0.10031957830892287        2.0627952417921843E+036  0.31864907986536339        5.0402969177467705E+037   17.015508059416494        1.6922172622404217E+037   2.9108029553332768        1.5720129557501202E+034   1.9890796338931181E-003
                   42 -3.5	0.5   8.0000000000000000        2.7418444811866120E+036  0.82467487628912273        8.0917567309622344E+036   2.5076296484930989        1.3305855959528399E+037   4.0309063002748395        9.2054032473880450E+036   2.7883879203994115        6.3685830663408011E+035  0.16885368477375640        3.8818863620736548E+035   5.9957502467131128E-002   1.1696146994133871E+036  0.19095360895398933        3.8198192915831571E+037   12.612516839728523        1.2795074465086955E+037   2.3162702132734876        2.4324438155578042E+034   3.2875984804463390E-003
                   43 -3.5	1.0   6.0000000000000000        4.3688232266995468E+039   252.77202042739736        1.2893311416310106E+040   751.52062966375968        2.2251765395497865E+040   1325.6805424120175        1.5536903647059695E+040   924.72674942484855        1.5394460458227676E+039   81.537411176792901        1.3012611757996424E+039   39.480784674714123        3.9207077617238387E+039   122.30184709589635        5.2043257532901990E+040   4362.8974156084550        1.7472879121528182E+040   517.34519621102766        3.3293884795792210E+036   8.5699651430358223E-002
                   44 -3.5	1.0   6.0999999046325684        4.2757720027131049E+039   228.96058984548696        1.2618697785528744E+040   680.19163817169419        2.1677766760766684E+040   1208.6256777247690        1.5136119200394328E+040   833.01600284662254        1.3709276610878336E+039   67.722910498254748        1.0375631506054372E+039   29.032304771802433        3.1189939995152957E+039   89.749869857390138        5.4577613218920133E+040   2920.1537192580654        1.8281614180061640E+040   497.37067885106865        1.7701682187265330E+036   4.1755000015011971E-002
                   45 -3.5	1.0   6.1999998092651367        4.1447619155065109E+039   218.44509796617939        1.2232059607378252E+040   628.88308845851873        2.1061999045300273E+040   1129.9826443903989        1.4672346975131866E+040   796.35818222731552        1.2603744443857071E+039   59.925008416158128        8.7397616498084489E+038   23.261451026844330        2.6332954500823694E+039   72.217730560938037        5.5526409131349330E+040   2925.0718717731129        1.8556650522157689E+040   480.16222006952728        1.0291995525962510E+036   2.2975693154398187E-002
                   46 -3.5	1.0   6.3000001907348633        4.0135240372592541E+039   192.13572276291993        1.1844749170206849E+040   571.25746899650937        2.0678825497133873E+040   1026.0036036281117        1.4438626040356074E+040   711.04970761617517        1.1442630347292175E+039   50.093851710011052        7.1536200266534341E+038   17.227223875256790        2.1504327640129607E+039   53.350167203338046        5.7481205596062039E+040   2933.8486303240220        1.9165752183200956E+040   446.82266708335516        8.2703876888046143E+035   1.6630789425826787E-002
                   47 -3.5	1.0   6.4000000953674316        3.3891377112187919E+039   140.10098743756336        1.0002054483791909E+040   416.63689619044698        1.8158886575234458E+040   796.70398189076479        1.2649961855038412E+040   552.20817912388441        8.7920311058223941E+038   33.404821312484692        4.8875275217804845E+038   9.7165694004716858        1.4692280661667590E+039   30.117494500528398        5.3467418477818266E+040   2208.5013599365698        1.7786447546614637E+040   341.42832446379776        7.0809123069809413E+035   1.1634232468161487E-002
                   48 -3.5	1.0   6.5000000000000000        3.0607659648418630E+039   109.86215260531658        9.0329607561077431E+039   339.31944885936593        1.6897798361075924E+040   650.17838850535452        1.1771454368422980E+040   451.38862698430233        9.1797345611467970E+038   30.115256348868769        6.1493629010412053E+038   10.207941287998930        1.8485454093081146E+039   31.766523597327854        4.5585856960177669E+040   1467.6963289070115        1.5164570812897100E+040   244.20961604211234        2.5341371955482380E+036   3.3616797046174367E-002
                   49 -3.5	1.0   6.5999999046325684        2.2917995494187912E+039   94.958512762879252        6.7635799759145988E+039   286.80452449441532        1.2828522188902375E+040   567.07500175808525        8.9366886936477095E+039   392.66391761961944        7.2807585636753812E+038   27.405937344172816        5.1781738801331376E+038   9.9151164619568100        1.5565985791956692E+039   30.860484829727490        3.3433098643847522E+040   1261.3254766529544        1.1096260138702696E+040   205.37482554632192        1.0918843208898040E+036   1.6101764362971591E-002
                   50 -3.5	1.0   6.6999998092651367        1.2658126464786735E+039   61.518371867606383        3.7356779615188553E+039   186.71594726674127        7.3513894432329782E+039   381.53355848856097        5.1211728017100934E+039   266.90727717191567        4.0213273748986609E+038   17.814439611902820        2.8666154043272310E+038   6.4767225572339999        8.6172646356971468E+038   20.224077836553334        1.9380698718620454E+040   988.64249551798252        6.4027925406434194E+039   139.93362615896100        4.3688731010426501E+035   7.5743029277978028E-003
                   51 -3.5	1.0   6.8000001907348633        6.8088129866713973E+038   34.451615790857126        2.0094231708910531E+039   105.15128799239422        3.9543163082157614E+039   215.03903512927133        2.7546815854837098E+039   149.10947710478723        2.2185611613166422E+038   10.629869375034218        1.5670086934439679E+038   4.2190420935080235        4.7214066332986994E+038   13.303715711068282        1.0473007290404182E+040   529.53537217223868        3.4440655276254715E+039   89.815283628835715        7.9080864052676109E+034   1.6203943724179964E-003
                   52 -3.5	1.0   6.9000000953674316        3.2066099610056806E+038   20.218933592832993        9.4633769032402994E+038   61.582123630987269        1.9056631555642636E+039   130.09479821057653        1.3305957664709252E+039   90.733431371496650        1.1041959180573376E+038   6.7687272782158772        7.8531905864322302E+037   2.8230875770566377        2.3607290121897012E+038   8.8508403540420399        5.0239595878250992E+039   305.95413378324537        1.6483374935559421E+039   57.419638653365745        1.0093601098736124E+035   2.8510335133171407E-003
                   53 -3.5	1.0   7.0000000000000000        2.3951743324659369E+038   18.361977550651183        7.0686605894479685E+038   55.400182009097371        1.3846408144461887E+039   112.80615425495687        9.6902979132823378E+038   79.182455793343863        1.1437658592660039E+038   8.5129328553638732        1.1385107324951027E+038   5.2735434240733809        3.4224501332414424E+038   16.584564975763929        2.7310970237662476E+039   209.46876397957709        9.0227127026866551E+038   41.825145077129079        4.1911878743442957E+035   1.6137025258859364E-002
                   54 -3.5	1.0   7.0999999046325684        1.4556139862152549E+038   14.152058286828760        4.2958214265830949E+038   42.430796194022243        8.1666928085062445E+038   82.899183602783737        5.7153945958424198E+038   58.189776782257510        7.4824912876853976E+037   6.9760293033758600        8.6905291341546537E+037   5.1146121820781136        2.6184616634572975E+038   16.223920914551034        1.4290460367979448E+039   141.23326429963308        4.7538581623777172E+038   29.082092389968654        4.7648169372305669E+035   2.4084048521538112E-002
                   55 -3.5	1.0   7.1999998092651367        1.0112885103992452E+038   12.637727019830471        2.9845239827119563E+038   37.711484321092712        5.4685863374358846E+038   70.261827921365679        3.8271463777018895E+038   49.337932589294830        5.4184500365356191E+037   6.3722266696682537        7.3261376294388283E+037   5.3540074176831949        2.2073696811515822E+038   17.116062753527249        8.6074611879781652E+038   112.92158108013011        2.8765708362395884E+038   22.529720660574831        5.5959660767804137E+035   3.5401198350060462E-002
                   56 -3.5	1.0   7.3000001907348633        5.2568644912454589E+037   7.9959357539290563        1.5514106989898484E+038   24.152866668526844        2.6898420720671405E+038   41.827565143415150        1.8868039733644499E+038   29.127061767022528        2.5747008841021112E+037   3.5418859443722370        3.3552646566136298E+037   2.6197715012119942        1.0086181573292295E+038   8.3219657394467763        4.5470191382784263E+038   73.337641227000034        1.5230942625124800E+038   12.962369657971065        1.7649271426892534E+035   1.1775400800819224E-002
