 #1)No	#2)log(U)	#3)log(n_H/cm^-3)	#4)log(Age/yr)	#5)HeII[1640A]	#6)EW_HeII[1640A]	#7)CIII[1907A]	#8)EW_CIII[1907A]	#9)CIII[1910A]	#10)EW_CIII[1910A]	#11)CIV[1548A]	#12)EW_CIV[1548A]	#13)CIV[1551A]	#14)EW_CIV[1551A]	#15)OI[1357A]	#16)EW_OI[1357A]	#17)OIII[1661A]	#18)EW_OIII[1661A]	#19)OIII[1666A]	#20)EW_OIII[1666A]	#21)SiII[1263A]	#22)EW_SiII[1263A]	#23)SiII[1308A]	#24)EW_SiII[1308A]	#25)SiII[1531A]	#26)EW_SiII[1531A]
                   11 -3.5	0.0   7.0000000000000000        2.6021787678208963E+036   9.5902773313427617E-003   5.2521500972560025E+027   2.1168314841372042E-011   1.1785204664226690E+037   5.1864358428013790E-002   8.4204854346379754E+035   3.8233245054662122E-003   8.0786190436623780E+035   1.7573266738321184E-003   2.4229091440932080E+036   4.4205808739140214E-003   1.1228897796308842E+035   3.5915699379957471E-004   2.7690903679481557E+035   7.6538510014230823E-004   9.6014567280078553E+037  0.13312206886675851        3.1574547037905658E+037   4.6828392041596847E-002   1.6762435856063730E+037   7.3559081281057120E-002
                   12 -3.5	0.0   7.0999999046325684        2.9177375180099728E+036   1.3365793231422439E-002   1.9410924475747238E+027   1.0976745016692080E-011   1.1642499282422881E+037   7.0377658785921268E-002   1.1777313070334595E+036   5.7767458890981655E-003   8.5122862548070078E+035   2.8501868314084072E-003   1.2303997092671955E+036   2.9657107725375169E-003   1.3367377714388678E+035   5.6078140005944683E-004   3.2964479279352223E+035   1.2625030053072387E-003   7.0802113160037085E+037  0.13827625261977775        2.3229840070270589E+037   4.8407049232734409E-002   1.5067674155396143E+037   7.3521786188509006E-002
                   13 -3.5	0.0   7.1999998092651367        3.4425089109042890E+036   1.9392620090692130E-002   5.0219810903521316E+026   3.9499977320479288E-012   1.2214482541447348E+037   9.9557480194790937E-002   1.4088834680031309E+036   8.3913129900916317E-003   8.6471914236512943E+035   4.2950976479863377E-003   7.2924770846062873E+035   2.3363730914399321E-003   1.6938504861006042E+035   9.3051277759358965E-004   4.1771019301175922E+035   2.2036379631942818E-003   5.1626784097649551E+037  0.14196355801101534        1.6860679500480561E+037   4.9626655198917152E-002   1.3118224926741421E+037   7.4131079638176056E-002
                   14 -3.5	0.0   7.3000001907348633        1.0907539192313934E+036   7.7307109711828468E-003   1.6585431774333348E+026   1.6694748908711406E-012   5.9255242819912449E+036   6.1496123174514222E-002   9.8113051239304515E+035   7.1418827791034471E-003   5.5940556461101777E+035   3.6723638347103283E-003   3.9694175192298521E+035   1.6722454812223083E-003   7.5115019122521667E+034   5.2917204431989699E-004   1.8481055963398186E+035   1.2605522328768463E-003   3.7387530656181059E+037  0.14007188871318066        1.2408714206364801E+037   4.9303430968268717E-002   1.0109432623115645E+037   7.1067527345162446E-002
                   15 -3.5	0.0   7.4000000953674316        8.3633042916018282E+035   7.3057288631102665E-003   1.0774023004329325E+025   1.3684978538493310E-013   4.6171916172333053E+036   6.0019758113988401E-002   8.5976131179577691E+035   7.5540624602703083E-003   4.6385036054136157E+035   3.9417536532377773E-003   2.8143486523317085E+035   1.5272687648481300E-003   6.1429629857994660E+034   5.4377913829287985E-004   1.5148788370155973E+035   1.3127068813482759E-003   2.8273390954811541E+037  0.14103965757618289        9.4706088176594091E+036   4.9528021989634158E-002   8.2675703390206462E+036   7.0730508901665795E-002
                   16 -3.5	0.0   7.5000000000000000        2.6454002687874804E+035   2.9357382368454853E-003   7.2358806237777717E+024   1.1671543927305500E-013   1.3598512140646489E+036   2.2323631777788094E-002   3.8858979697080770E+035   4.2905006608902931E-003   2.0299782902149162E+035   2.2108691089515876E-003   1.8513622043331803E+035   1.3159089619385785E-003   1.4076393320884157E+034   1.5954570542213445E-004   3.4712939655683008E+034   3.8663635438318782E-004   2.0021259439156908E+037  0.13523817454423379        6.8468591414252218E+036   4.7620228582463717E-002   6.1587332387887965E+036   6.6178135756528575E-002
                   17 -3.5	0.0   7.5999999046325684        7.4311481761288241E+034   1.0541048873458562E-003   2.7293291974707483E+026   5.4979173329458244E-012   3.6987580312329053E+035   7.5740096812669175E-003   1.2884154415675548E+035   1.7903200415096737E-003   6.6535882444839019E+034   9.0791312802179205E-004   1.3033345892409331E+035   1.2119610949935140E-003   2.8579585197004692E+033   4.1329400473421186E-005   7.0478381337653690E+033   9.9862057985447783E-005   1.4062285830302660E+037  0.12856403012401868        4.9894872958209684E+036   4.5858567598056496E-002   4.6350659850832003E+036   6.3108040961387279E-002
                   18 -3.5	0.0   7.6999998092651367        9.9497233106684490E+034   1.8181031286864182E-003   6.4388899692406192E+027   1.6583100368901410E-010   4.2151302947038394E+035   1.1038069202809144E-002   1.1163773169768423E+035   1.9977459968109905E-003   5.8051173544878499E+034   1.0102205725133480E-003   1.2411120829006540E+035   1.5379006063415517E-003   3.4183065227848023E+033   6.4647649720075273E-005   8.4296783519120431E+033   1.5555825394744302E-004   1.0323120664345388E+037  0.12997843571052295        3.7480985699675561E+036   4.6133538812864985E-002   3.5959281350108407E+036   6.3737710062902284E-002
                   19 -3.5	0.0   7.8000001907348633        9.8779379778304625E+034   2.4213089005757867E-003   3.2185947233987304E+028   1.0939847706985608E-009   2.0590471658588065E+035   7.0989654955468618E-003   6.3192610271551732E+034   1.4790596310826998E-003   3.2185947233987306E+034   7.4950367178675892E-004   7.6677208735279563E+034   1.3091757902558762E-003   1.5054498576951355E+033   3.8292168895693111E-005   3.7124985693100533E+033   9.2391643479129617E-005   6.9609144286644946E+036  0.12806931030142818        2.6464658544730331E+036   4.5743793136854213E-002   2.6771104847852912E+036   6.2883142767903022E-002
                   20 -3.5	0.0   7.9000000953674316        9.0877447618972374E+034   2.8096678250784470E-003   5.1577005149445536E+028   2.1617283980435959E-009   7.8064956304595632E+034   3.3121553017949924E-003   2.7762343344633517E+034   8.0474031733321675E-004   1.4010580215706978E+034   4.0662008258260184E-004   5.2054241302269965E+034   1.1385700831064863E-003   4.8245423272328860E+032   1.5422584644522193E-005   1.1897511163108437E+033   3.7215790999182978E-005   5.0635618712599393E+036  0.12535575324350157        1.9973589546284443E+036   4.4828813665595539E-002   2.0963129681312006E+036   6.1645649485034835E-002
                   21 -3.5	0.0   8.0000000000000000        1.3932941631475368E+035   5.5777079683232570E-003   9.9779843342620726E+028   5.3237652230048530E-009   4.1595161777005059E+034   2.2429972494181880E-003   1.8708665828324189E+034   6.9754710756210643E-004   9.3981596387093413E+033   3.5224767554648955E-004   3.9998418286122914E+034   1.1685500260762741E-003   2.3176231366665366E+032   9.6385076652072760E-006   5.7153498239041085E+032   2.3279990073238355E-005   3.5648627821373030E+036  0.12583775118207077        1.4589580940644750E+036   4.4616159270783495E-002   1.6108044389896617E+036   6.1404375786201990E-002
                   22 -3.5	0.5   6.0000000000000000        2.0766555755674026E+037   2.6439863877123708E-002   2.0200609458741488E+038  0.34439356777923502        1.3193635219603570E+038  0.22868209091236058        1.6686470017508174E+036   1.8036922013939473E-003   9.3188961601480749E+035   8.6192555968645260E-004   5.2163229631864803E+037   3.6377258156694126E-002   1.0407932631152780E+036   1.2081298759801214E-003   2.5607340271839272E+036   2.9225594085364845E-003   2.2200587755252682E+038  0.12688944497128099        7.0204422701043235E+037   4.3440131305623929E-002   6.4917901474041807E+037   7.0800214256566851E-002
                   23 -3.5	0.5   6.0999999046325684        1.1995394604623495E+037   1.3921560716824892E-002   1.5560177228390400E+038  0.23964712820337053        1.0162827152471247E+038  0.15891010090855945        1.0186254888602224E+036   1.0240666296408008E-003   6.2232111878469177E+035   4.7655476850217760E-004   5.5592286805340523E+037   3.5176666915320169E-002   6.9344902080047254E+035   7.2720167817356496E-004   1.7061395059053770E+036   1.7601737339454639E-003   2.3933958807786322E+038  0.12358989287021059        7.5338078486979776E+037   4.2581821576468934E-002   6.6682909283486459E+037   6.6058907439355441E-002
                   24 -3.5	0.5   6.1999998092651367        7.4730792652973172E+036   8.2713633834788358E-003   1.2838065547747739E+038  0.18660119346454512        8.3849328461249628E+037  0.12365385301452468        7.5075734319197654E+035   7.2268763032800503E-004   4.8808963905220178E+035   3.3242910024386000E-004   5.7082053563465694E+037   3.4208895492605779E-002   5.1463531968098049E+035   5.0965837727110657E-004   1.2661920684932424E+036   1.2346278134732441E-003   2.5089938035794180E+038  0.12199741472474221        7.8433137616114735E+037   4.2108291630827709E-002   6.7375125746335922E+037   6.3596117167260685E-002
                   25 -3.5	0.5   6.3000001907348633        5.8684832364138555E+036   6.0501969936593777E-003   9.9203242694963295E+037  0.12933663650268715        6.4792668725782628E+037   8.5762207564186302E-002   6.1027540603765426E+035   5.5773763980554122E-004   4.3104823221935218E+035   2.5258058357347082E-004   5.9638384181391776E+037   3.2433818059490672E-002   3.5361108298178345E+035   3.1577691809268031E-004   8.7201884071511661E+035   7.6439562596571011E-004   2.7385827504896837E+038  0.11978206054661270        8.6203692358808333E+037   4.1730728846434480E-002   6.9586640208824186E+037   6.1336556578249997E-002
                   26 -3.5	0.5   6.4000000953674316        4.8315804568770475E+036   4.5412868523767918E-003   5.9441425497632608E+037   6.6443375363227974E-002   3.8823011085422295E+037   4.4142803655000291E-002   4.4267930142637615E+035   4.0169422077304093E-004   3.5082393535656963E+035   1.7980447216149357E-004   5.5987260278707629E+037   2.6940148415209763E-002   1.8970955963684630E+035   1.4796328528050666E-004   4.6783123671386618E+035   3.5488227508809189E-004   3.0767287938455273E+038  0.11767326727698257        9.8875619128797842E+037   4.1508314909301451E-002   7.1299948462615982E+037   5.9664024352012054E-002
                   27 -3.5	0.5   6.5000000000000000        1.5589425949751225E+037   1.3901848517139988E-002   6.9795934021758321E+027   7.2546687214635067E-012   4.5167923311456292E+037   4.7956818330898078E-002   9.0121855228753067E+035   9.0275350125715607E-004   7.9401758982684346E+035   4.0270572406897372E-004   4.6540401269295873E+037   2.1432789134929617E-002   2.7531515830047039E+035   2.0440994813667295E-004   6.7893801050585841E+035   4.8256354353369302E-004   3.3176466068121728E+038  0.12009807263150539        1.0760442309538273E+038   4.2452362430450093E-002   7.2917223491932024E+037   6.2432749145880470E-002
                   28 -3.5	0.5   6.5999999046325684        7.0012668307772560E+036   7.6191343095553688E-003   5.1781738801331270E+027   6.5309153506150047E-012   3.8034405266867247E+037   4.9009448828127751E-002   7.3481265932169226E+035   1.0341002542690898E-003   7.1643472850220758E+035   4.5436742564881313E-004   3.3742451296789591E+037   1.9122889757230498E-002   2.4557074609370791E+035   2.2430920528873345E-004   6.0558711994107133E+035   5.2216572388263341E-004   2.7680672030795000E+038  0.12033989573117075        9.0818982035118006E+037   4.2929008994775371E-002   5.6777547554041392E+037   6.3941830057252236E-002
                   29 -3.5	0.5   6.6999998092651367        2.9199097637109935E+036   3.9690451959125995E-003   3.1072015888980607E+027   4.8674942316346876E-012   1.8296559415334302E+037   2.9450176998707309E-002   5.3256108691936215E+035   1.0623218451406801E-003   5.6541773991921040E+035   4.5821711293314826E-004   1.9380698718620434E+037   1.3856054269708708E-002   1.2088416926793046E+035   1.4067628673825646E-004   2.9810511666361178E+035   3.2118597239591713E-004   2.2457914821602028E+038  0.12060547420314693        7.3853219151577448E+037   4.3115690626388474E-002   4.1914996121532933E+037   6.3762023679433885E-002
                   30 -3.5	0.5   6.8000001907348633        6.2097112469916130E+035   1.0666295392149452E-003   7.5695734224095432E+026   1.5932977199937410E-012   1.0424888192830365E+037   2.2827494648342557E-002   3.5898095274166733E+035   1.0029907071438305E-003   3.9817263193995954E+035   4.2704111153541477E-004   1.0329312243391749E+037   9.9031546896311013E-003   6.6385221071601977E+034   1.0619065147481303E-004   1.6370856657356822E+035   2.3682832486371469E-004   1.6946164030693287E+038  0.12092491611832974        5.6114023003114207E+037   4.3371013049588750E-002   2.9858735100643949E+037   6.4219157639547761E-002
                   31 -3.5	0.5   6.9000000953674316        6.9509815750277265E+035   1.7265166215525165E-003   1.2883864163087551E+027   3.6575456397949696E-012   4.9436320293150234E+036   1.4877426308264267E-002   3.5159779057782780E+035   1.3008163803850936E-003   3.8110630811769840E+035   5.5652870369306653E-004   4.8534005758277353E+036   6.2460956169288883E-003   3.2737547180410395E+034   7.2373967578684255E-005   8.0732079151457389E+034   1.5718921968980556E-004   1.2795172266037639E+038  0.12336643813618237        4.2174130478696537E+037   4.3933447679673249E-002   2.1579736495655909E+037   6.5140400823717678E-002
                   32 -3.5	0.5   7.0000000000000000        2.6021787678208963E+036   9.5917538352052311E-003   5.2521500972560014E+027   2.1177851209378718E-011   1.2031980765284920E+037   5.2957678763988596E-002   8.4593526294465394E+035   3.8419953475038095E-003   8.1159082549069833E+035   1.7660605553174063E-003   2.4229091440932080E+036   4.4186085833546234E-003   1.1570100437174078E+035   3.7016234746938497E-004   2.8466700292357399E+035   7.8680145066495745E-004   9.6014567280078534E+037  0.13312171543176254        3.1647333886029890E+037   4.6916223521216958E-002   1.6801077261477491E+037   7.3723823749294634E-002
                   33 -3.5	0.5   7.0999999046325684        2.9177375180099722E+036   1.3371352899036166E-002   1.9410924475747235E+027   1.0976399012334375E-011   1.1831674677510254E+037   7.1572742230736314E-002   1.1831674677510254E+036   5.8052779717499168E-003   8.5515771829488570E+035   2.8635078810013846E-003   1.2275698684631310E+036   2.9595823864114767E-003   1.3647283702253533E+035   5.7243035039214029E-004   3.3654738456154323E+035   1.2887588679867227E-003   7.0802113160037075E+037  0.13831392288987915        2.3229840070270584E+037   4.8415609815290410E-002   1.5102408731604555E+037   7.3651632237392559E-002
                   34 -3.5	0.5   7.1999998092651367        3.4425089109042890E+036   1.9386606777378097E-002   5.0104308543599636E+026   3.9406603220497671E-012   1.2355919583344365E+037  0.10071769647408815        1.4153865786181304E+036   8.4302410016947934E-003   8.6871050457600190E+035   4.3150005908392085E-003   7.2924770846062858E+035   2.3368169892599966E-003   1.7213733424181301E+035   9.4548779467563059E-004   4.2449743764696680E+035   2.2386544395571703E-003   5.1626784097649542E+037  0.14196863140225979        1.6860679500480561E+037   4.9641139451580212E-002   1.3118224926741421E+037   7.4081578997599346E-002
                   35 -3.5	0.5   7.3000001907348633        1.0907539192313933E+036   7.7339891757878818E-003   1.6585431774333348E+026   1.6694012100048588E-012   5.9941386193804897E+036   6.2218343584251566E-002   9.8565920507398519E+035   7.1749711975826157E-003   5.6198766337782915E+035   3.6888709204818001E-003   3.9694175192298521E+035   1.6720975966550485E-003   7.6335539998220209E+034   5.3787959437267814E-004   1.8824644446463614E+035   1.2842394314676209E-003   3.7387530656181050E+037  0.14002297347596862        1.2437319246851069E+037   4.9416652132488616E-002   1.0109432623115645E+037   7.1068756164323219E-002
                   36 -3.5	0.5   7.4000000953674316        8.3633042916018252E+035   7.3034874497974528E-003   1.0749243439044994E+025   1.3659738692757519E-013   4.6706561763742433E+036   6.0694284592440841E-002   8.6174326630963228E+035   7.5715981663046286E-003   4.6599139652617917E+035   3.9594969439617463E-003   2.8143486523317082E+035   1.5265759495012466E-003   6.2427781046717674E+034   5.5271471524709771E-004   1.5359529008616543E+035   1.3312018542244568E-003   2.8273390954811536E+037  0.14112374710016606        9.4924408257267554E+036   4.9641746652620188E-002   8.2675703390206450E+036   7.0731480151319290E-002
                   37 -3.5	0.5   7.5000000000000000        2.6454002687874808E+035   2.9373692990542727E-003   7.2192385601554384E+024   1.1646270864259777E-013   1.3851327356811869E+036   2.2738062602494606E-002   3.9038344597794890E+035   4.3099760185799250E-003   2.0346578734668310E+035   2.2157999387048865E-003   1.8513622043331803E+035   1.3157361704184962E-003   1.4404274641848364E+034   1.6328500596132263E-004   3.5521507891125093E+034   3.9578161388302210E-004   1.9975211820254771E+037  0.13488358989995144        6.8468591414252206E+036   4.7631561611704253E-002   6.1587332387887965E+036   6.6180017229354696E-002
                   38 -3.5	0.5   7.5999999046325684        7.4311481761288379E+034   1.0541892722656175E-003   2.7230519145093156E+026   5.4859764364659584E-012   3.8023835389336102E+035   7.7864471527180042E-003   1.2973463107520523E+035   1.8027984570384793E-003   6.6842998124192181E+034   9.1136253367509476E-004   1.3033345892409327E+035   1.2120780614839127E-003   2.9583933743624369E+033   4.2806317165088548E-005   7.2955144361911951E+033   1.0342948764642147E-004   1.4062285830302658E+037  0.12858356140993310        4.9894872958209679E+036   4.5846862694257216E-002   4.6350659850831997E+036   6.3110312523756901E-002
                   39 -3.5	0.5   7.6999998092651367        9.9497233106684472E+034   1.8184097176302031E-003   6.4537331435771349E+027   1.6623961357987371E-010   4.3232565061636573E+035   1.1317854931436021E-002   1.1215302805435640E+035   2.0073121502411756E-003   5.8453565056350344E+034   1.0173925160658962E-003   1.2411120829006540E+035   1.5380907517428342E-003   3.5302950497945817E+033   6.6770995760921390E-005   8.6858235735973239E+033   1.6029766759856681E-004   1.0346917915183576E+037  0.13030425965335252        3.7567388295107694E+036   4.6224716996059706E-002   3.6042176054730611E+036   6.3902461389591020E-002
                   40 -3.5	0.5   7.8000001907348633        9.8779379778304607E+034   2.4217163649077307E-003   3.2111921609538509E+028   1.0914969143101955E-009   2.1167340451139792E+035   7.2990231968944261E-003   6.3630640519835264E+034   1.4897716079372136E-003   3.2409049561894959E+034   7.5492839632681770E-004   7.6677208735279563E+034   1.3093107827175361E-003   1.5583546275216545E+033   3.9626676294490376E-005   3.8429638128295622E+033   9.5637805775686062E-005   6.9609144286644934E+036  0.12809199901975943        2.6525665883326274E+036   4.5836371294430425E-002   2.6832818618135600E+036   6.3047681812115980E-002
                   41 -3.5	0.5   7.9000000953674316        9.1086941771646023E+034   2.8153798688070534E-003   5.1695902425660203E+028   2.1660420361389969E-009   8.0994610445609481E+034   3.4383612201809356E-003   2.7954782715248673E+034   8.1052275259329827E-004   1.4107696918183870E+034   4.0954168966533946E-004   5.2054241302269965E+034   1.1384523212031375E-003   5.0402969177467707E+032   1.6112199248017771E-005   1.2400983251709293E+033   3.8790397971964079E-005   5.0752345868953615E+036  0.12569369515982928        2.0019633425458851E+036   4.4930456229483710E-002   2.1011454686085286E+036   6.1745152828834325E-002
                   42 -3.5	0.5   8.0000000000000000        1.3932941631475368E+035   5.5784577300730994E-003   1.0047148417475670E+029   5.3604191238095611E-009   4.3255647532829579E+034   2.3323425639273226E-003   1.8838348104505161E+034   7.0255551402025084E-004   9.4633045691412673E+033   3.5453385375644838E-004   3.9998418286122918E+034   1.1684263293435526E-003   2.4268493500267994E+032   1.0092710127363633E-005   5.9709415209526633E+032   2.4320915026876949E-005   3.5813174411109026E+036  0.12647178651698920        1.4623213398169702E+036   4.4717295088712611E-002   1.6145177267184715E+036   6.1561567282038612E-002
                   43 -3.5	1.0   6.0000000000000000        2.0766555755674030E+037   2.6483532926023338E-002   2.1397570820023472E+038  0.36526995032624909        1.3975407254995370E+038  0.24263311594067677        1.6918601938505273E+036   1.8303305227184003E-003   9.4485349192719588E+035   8.7470077025505880E-004   5.2163229631864803E+037   3.6416162349974773E-002   1.1203777423238806E+036   1.3018658359538972E-003   2.7628955851324845E+036   3.1578360966509748E-003   2.2303061012388027E+038  0.12759316188622050        7.0528471592847018E+037   4.3667339499423946E-002   6.5820999442662985E+037   7.1913973517904101E-002
                   44 -3.5	1.0   6.0999999046325684        1.1995394604623521E+037   1.3943376311060839E-002   1.6634683387580050E+038  0.25643917097731250        1.0864619954045896E+038  0.17007046626683850        1.0351768215789734E+036   1.0417674386016167E-003   6.3243302351077408E+035   4.8505821410263532E-004   5.5464428093730008E+037   3.5133602010524227E-002   7.5511750694223821E+035   7.9292579000541936E-004   1.8578666514054041E+036   1.9187074146295318E-003   2.3933958807786326E+038  0.12368060899570484        7.5685823257252908E+037   4.2793361695179777E-002   6.7455060981451541E+037   6.6935879504317827E-002
                   45 -3.5	1.0   6.1999998092651367        7.4730792652973184E+036   8.2818918769960986E-003   1.3787946473223966E+038  0.20059485354815734        9.0053290999305426E+037  0.13298830174731008        7.6120141818776513E+035   7.3360260704533444E-004   4.9602045769052943E+035   3.3805089144484877E-004   5.7082053563465704E+037   3.4231234877624875E-002   5.6298858427348244E+035   5.5812568494650210E-004   1.3883519952322759E+036   1.3546544134954912E-003   2.5032232779615742E+038  0.12175140766904095        7.8613944671516452E+037   4.2234953575970506E-002   6.7998540109269129E+037   6.4264107328973252E-002
                   46 -3.5	1.0   6.3000001907348633        5.8820114874299576E+036   6.0681749181754150E-003   1.0777694480971052E+038  0.14060542898532977        7.0392415526222416E+037   9.3246602064168863E-002   6.2019158367690132E+035   5.6741560984733825E-004   4.3805220255714045E+035   2.5691163700966997E-004   5.9501219704048489E+037   3.2390622780523744E-002   3.9221650764105884E+035   3.5065186439254864E-004   9.6499678921198149E+035   8.4726319647877564E-004   2.7385827504896844E+038  0.11984510351211747        8.6402412392889493E+037   4.1846483268360830E-002   7.0392415526222416E+037   6.2116751532513607E-002
                   47 -3.5	1.0   6.4000000953674316        4.8427184001226809E+036   4.5572877255248469E-003   6.5176227005823734E+037   7.2925091465754863E-002   4.2568585163790719E+037   4.8421997773360953E-002   4.5090932410272028E+035   4.0957032173881869E-004   3.5734623927745536E+035   1.8327621347043307E-004   5.5858493153316567E+037   2.6907985154768572E-002   2.1285762687003988E+035   1.6620466220878697E-004   5.2491528109186679E+035   3.9862938148996408E-004   3.0767287938455276E+038  0.11770123269814231        9.9103550970989540E+037   4.1630514303487513E-002   7.1959678763013970E+037   6.0260275705140913E-002
