   0.7100000E+01   0.1190480E+03   0.2421295E+01   0.2272205E+03   0.5007081E+02   0.2009503E+02   0.2813307E+02   0.0000000E+00   0.1374255E+02   0.1232370E+02   0.2853829E+01   0.2988302E+03   0.0000000E+00   0.8065428E+05   0.6997070E+05   0.1945328E+06   0.6018939E+06   0.2629924E+06   0.6657693E+02   0.0000000E+00   0.0000000E+00
   0.7200000E+01   0.3852908E+02   0.1036496E+00   0.2243798E+02   0.1672034E+02   0.5897718E+01   0.1214217E+02   0.0000000E+00   0.2534351E+01   0.4210448E+01   0.6150147E+00   0.1185957E+03   0.5003919E-01   0.8017172E+05   0.7000501E+05   0.1954735E+06   0.6009735E+06   0.2629924E+06   0.6305957E+02   0.0000000E+00   0.0000000E+00
   0.7300000E+01   0.1004432E+02   0.3310255E-01   0.8961220E+01   0.1490271E+01   0.8095803E+00   0.2012705E+01   0.0000000E+00   0.2395866E+01   0.1346283E+01   0.1528535E+00   0.1374086E+03   0.9611743E-02   0.7915399E+05   0.7001286E+05   0.1962684E+06   0.6001966E+06   0.2629922E+06   0.1411339E+03   0.0000000E+00   0.0000000E+00
   0.7400000E+01   0.7849645E+00   0.1036084E-02   0.4577847E+01   0.8876288E+00   0.3882133E+00   0.7010097E+00   0.0000000E+00   0.1876924E+01   0.5539912E-01   0.2881402E-02   0.5643646E+02   0.1433203E-02   0.7802246E+05   0.7004557E+05   0.1963254E+06   0.6001915E+06   0.2629922E+06   0.1837839E+03   0.1543218E-02   0.0000000E+00
   0.7500000E+01   0.1054854E-01   0.0000000E+00   0.2354225E+01   0.6561314E+00   0.2817271E+00   0.7373271E+00   0.0000000E+00   0.9949916E+00   0.0000000E+00   0.0000000E+00   0.2791083E+02   0.1908830E-01   0.7661217E+05   0.7015652E+05   0.1963475E+06   0.6002221E+06   0.2629923E+06   0.2639921E+03   0.9569090E-01   0.0000000E+00
   0.7600000E+01   0.0000000E+00   0.0000000E+00   0.7395842E+00   0.8447804E-01   0.5612200E-01   0.8521762E-01   0.0000000E+00   0.9316650E+00   0.0000000E+00   0.0000000E+00   0.1318531E+02   0.0000000E+00   0.7489908E+05   0.7032533E+05   0.1999167E+06   0.5967258E+06   0.2629924E+06   0.3137485E+03   0.1649642E+01   0.5436147E-02
   0.7700000E+01   0.0000000E+00   0.0000000E+00   0.4355943E-02   0.0000000E+00   0.1179078E-02   0.1759810E-01   0.0000000E+00   0.4356818E+00   0.0000000E+00   0.0000000E+00   0.2278883E+01   0.0000000E+00   0.7294050E+05   0.7050022E+05   0.2029293E+06   0.5938593E+06   0.2629924E+06   0.3814376E+03   0.6985278E+01   0.7029900E-01
   0.7800000E+01   0.0000000E+00   0.0000000E+00   0.6657437E-05   0.0000000E+00   0.1410752E-01   0.8462351E+00   0.5365418E-01   0.4087496E+00   0.0000000E+00   0.0000000E+00   0.4379682E+01   0.0000000E+00   0.7098551E+05   0.7062213E+05   0.2030758E+06   0.5938893E+06   0.2629922E+06   0.4413756E+03   0.7820307E+02   0.8750127E-03
   0.7900000E+01   0.0000000E+00   0.0000000E+00   0.1357350E-01   0.0000000E+00   0.1624047E-01   0.1785099E+01   0.1696946E-04   0.2486675E+00   0.0000000E+00   0.0000000E+00   0.4146253E+03   0.0000000E+00   0.6805524E+05   0.7139207E+05   0.2032828E+06   0.5938852E+06   0.2629922E+06   0.4631173E+03   0.5190037E+03   0.5562301E+01
   0.8000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1041117E-02   0.2280047E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2124141E+04   0.1556826E-03   0.6510274E+05   0.7150757E+05   0.2037590E+06   0.5939144E+06   0.2629923E+06   0.5685763E+03   0.1100088E+04   0.1548189E+02
   0.8100000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5323067E-02   0.1912366E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3504807E+04   0.0000000E+00   0.6165978E+05   0.7130140E+05   0.2043154E+06   0.5938889E+06   0.2629921E+06   0.7135294E+03   0.1535384E+04   0.1503514E+02
   0.8200000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6117052E-02   0.1901039E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3228974E+04   0.0000000E+00   0.6125796E+05   0.7151642E+05   0.2050405E+06   0.5939424E+06   0.2629924E+06   0.1093860E+04   0.6413009E+03   0.2405133E+02
   0.8300000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2672761E-02   0.7840861E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2495101E+04   0.0000000E+00   0.6195490E+05   0.7162269E+05   0.2123193E+06   0.5871505E+06   0.2629922E+06   0.9661612E+03   0.2328950E+03   0.4574983E+02
   0.8400000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6201178E-03   0.1749050E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1899180E+04   0.0000000E+00   0.6241653E+05   0.7225158E+05   0.2123118E+06   0.5870042E+06   0.2629927E+06   0.7843906E+03   0.2178958E+03   0.8488679E+01
   0.8500000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1535943E+04   0.1241914E-03   0.6241292E+05   0.7402869E+05   0.2109542E+06   0.5870281E+06   0.2629924E+06   0.1045615E+04   0.1510355E+03   0.1488971E+01
   0.8600000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.9090360E+03   0.0000000E+00   0.6224224E+05   0.7425473E+05   0.2119431E+06   0.5872178E+06   0.2629921E+06   0.6758325E+03   0.8481435E+02   0.0000000E+00
   0.8700000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7438440E+03   0.0000000E+00   0.6004874E+05   0.7589625E+05   0.2122378E+06   0.5872848E+06   0.2629924E+06   0.8087703E+03   0.6765827E+02   0.0000000E+00
   0.8800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4908970E+03   0.0000000E+00   0.4421046E+05   0.9190508E+05   0.2124126E+06   0.5873327E+06   0.2629922E+06   0.5181304E+03   0.3403332E+02   0.0000000E+00
   0.8900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3224245E+03   0.0000000E+00   0.2016419E+05   0.1142253E+06   0.2143863E+06   0.5873915E+06   0.2629925E+06   0.1740427E+03   0.1542232E+02   0.0000000E+00
   0.9000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3314405E+03   0.0000000E+00   0.1350345E+05   0.1192229E+06   0.2155149E+06   0.5877576E+06   0.2629923E+06   0.5729779E+02   0.7333020E+01   0.0000000E+00
   0.9100000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4161837E+03   0.0000000E+00   0.1010047E+05   0.9871064E+05   0.2382391E+06   0.5881823E+06   0.2629921E+06   0.3176349E+02   0.0000000E+00   0.0000000E+00
   0.9200000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3791801E+03   0.0000000E+00   0.8461311E+04   0.7289683E+05   0.2601367E+06   0.5878874E+06   0.2629924E+06   0.2260601E+02   0.0000000E+00   0.0000000E+00
   0.9300000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2427008E+03   0.0000000E+00   0.4847471E+04   0.5161916E+05   0.2789100E+06   0.5879073E+06   0.2629922E+06   0.5958160E+01   0.0000000E+00   0.0000000E+00
   0.9400000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1862042E+03   0.0000000E+00   0.4426092E+04   0.2082463E+05   0.3032968E+06   0.5883287E+06   0.2629925E+06   0.1509319E+01   0.0000000E+00   0.0000000E+00
   0.9500000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1332693E+03   0.0000000E+00   0.3955039E+04   0.7880495E+04   0.3016707E+06   0.5983283E+06   0.2629923E+06   0.1600938E-05   0.0000000E+00   0.0000000E+00
   0.9600000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1149548E+03   0.0000000E+00   0.2968889E+04   0.5410764E+04   0.2660461E+06   0.6324316E+06   0.2629939E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9700000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.8464448E+02   0.0000000E+00   0.2679261E+04   0.4573405E+04   0.2284307E+06   0.6607432E+06   0.2663422E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6291850E+02   0.0000000E+00   0.1776063E+04   0.3760528E+04   0.2019394E+06   0.6553607E+06   0.2938705E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5661310E+02   0.0000000E+00   0.1135703E+04   0.2645871E+04   0.1855820E+06   0.6323434E+06   0.3313674E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1000000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4660509E+02   0.0000000E+00   0.1753384E+04   0.2031481E+04   0.1622598E+06   0.6164970E+06   0.3606375E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1010000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4639499E+02   0.0000000E+00   0.1137328E+04   0.1971310E+04   0.1520491E+06   0.6004703E+06   0.3821170E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1020000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2464077E+02   0.0000000E+00   0.1172129E+04   0.2044934E+04   0.1251834E+06   0.5923230E+06   0.3982254E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1030000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2566260E+02   0.0000000E+00   0.5683711E+03   0.9603169E+03   0.1128097E+06   0.5894770E+06   0.4129905E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1040000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1607990E+02   0.0000000E+00   0.4864941E+03   0.7438505E+03   0.1043033E+06   0.5813599E+06   0.4254892E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1050000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1405824E+02   0.0000000E+00   0.4003100E+03   0.4510309E+03   0.9616383E+05   0.5731418E+06   0.4379474E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1060000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1264349E+02   0.0000000E+00   0.1073747E+04   0.1263335E+04   0.1032301E+06   0.5265022E+06   0.4512921E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1070000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6969846E+01   0.0000000E+00   0.8182357E+02   0.1187308E+03   0.7771991E+05   0.5052928E+06   0.4596303E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1080000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4520070E+03   0.6242259E+03   0.6725697E+05   0.4556330E+06   0.4598419E+06   0.1512210E+03   0.0000000E+00   0.0000000E+00
   0.1090000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2337395E+01   0.0000000E+00   0.7478834E+03   0.1083953E+04   0.3426730E+05   0.4239158E+06   0.4311570E+06   0.1556790E+03   0.0000000E+00   0.0000000E+00
   0.1100000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7560465E+00   0.1141343E+02   0.1018243E+05   0.1030980E+06   0.5263247E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00
